ensembl_gene_id	gene_id	V1	V4	V5	V7	baseMean	log2FoldChange	FoldChange	stat	pvalue	padj	Sy5Y_2197294_3x_4	Sy5Y_2197294_3x_3	Sy5Y_2197294_3x_2	Sy5Y_DMSO_3	Sy5Y_DMSO_4	Sy5Y_DMSO_2
ENSG00000139200.13	PIANP	chr12	6693792	6700800	-	3929.76259550391	-0.0569741927156531	0.961278123814884	-0.679096645979197	0.497076627499076	1	2664	2681	2516	3431	2950	3056
ENSG00000264538.6	SUZ12P1	chr17	30709299	30790908	+	829.141902368259	-0.0621446709647665	0.957839162951169	-0.679091449789155	0.497079919679069	1	730	772	931	952	1007	962
ENSG00000269918.1	AF131215.6	chr8	11104691	11106704	-	374.260554825747	-0.127607681112816	0.915348049211795	-0.679033030427613	0.497116933569248	1	386	321	449	386	531	530
ENSG00000101558.14	NA	NA	NA	NA	NA	11255.2275348655	0.0507290969887844	1.03578824947755	0.678924028357562	0.497186000054755	1	9007	8780	7991	10368	8990	9372
ENSG00000136261.15	NA	NA	NA	NA	NA	10280.8184707331	-0.0556199797499519	0.962180869316329	-0.678901029913435	0.497200573107242	1	8512	8917	7941	11095	9520	9849
ENSG00000114520.11	NA	NA	NA	NA	NA	4274.76541692043	0.0422901930540557	1.02974719264449	0.678874608187542	0.497217315616239	1	4659	3970	4490	4773	4896	4978
ENSG00000147439.13	NA	NA	NA	NA	NA	845.705637602301	0.0696751090958216	1.04948031696575	0.678840688278465	0.49723880989777	1	916	705	1102	935	1079	956
ENSG00000130958.13	NA	NA	NA	NA	NA	816.528966829896	0.0696036285408287	1.04942832012997	0.678702884792408	0.49732613794925	1	861	798	767	990	803	872
ENSG00000135677.11	NA	NA	NA	NA	NA	8456.2611925019	0.0674906678989877	1.04789246004033	0.678668510349904	0.49734792280084	1	9151	9877	8257	11482	9049	9591
ENSG00000122068.13	NA	NA	NA	NA	NA	8798.14826511908	0.0436409101252438	1.03071174051266	0.678577013337604	0.497405911638624	1	10870	10635	10434	12821	10861	12048
ENSG00000169564.7	NA	NA	NA	NA	NA	30919.3133322794	0.0802848686079478	1.05722677558805	0.678527461036855	0.497437318323693	1	25056	27638	21922	31663	23786	26278
ENSG00000148541.13	NA	NA	NA	NA	NA	1079.02475185553	-0.0703084468206114	0.952434346721626	-0.678350099229691	0.497549740454565	1	796	647	922	926	935	985
ENSG00000267601.1	AC022966.2	chr17	78855478	78855844	+	31.4399728058082	-0.230868639562619	0.852121679025374	-0.678332641238865	0.49756080706616	1	47	54	29	58	55	64
ENSG00000143727.16	NA	NA	NA	NA	NA	9828.86023176201	0.0419118666205675	1.02947719136549	0.678266060615255	0.49760301369292	1	13651	13013	12619	15236	14419	14347
ENSG00000077274.9	NA	NA	NA	NA	NA	253.754364883445	-0.114412712646766	0.923758274553923	-0.678258161127557	0.497608021443414	1	109	87	127	105	141	155
ENSG00000182541.18	NA	NA	NA	NA	NA	4862.35414572963	0.0520598353625283	1.03674409879183	0.678239746551257	0.49761969516581	1	2205	1807	2179	2150	2449	2260
ENSG00000064115.11	NA	NA	NA	NA	NA	5245.9038864662	0.0626972782263145	1.04441658916047	0.678231223697149	0.497625098186772	1	7273	7742	7230	9140	7345	8108
ENSG00000213782.7	DDX47	chr12	12813316	12829981	+	5631.54496750904	0.043148920893556	1.0303603061436	0.678215952724896	0.497634779221777	1	7121	7188	6949	8275	7825	7700
ENSG00000164002.11	EXO5	chr1	40508741	40516556	+	845.161013864265	-0.0614824215562732	0.958278946837078	-0.678181612515362	0.497656549568683	1	993	832	1086	1049	1254	1183
ENSG00000122359.18	NA	NA	NA	NA	NA	2397.46206241158	-0.0920571837777968	0.938184009175809	-0.678157132534758	0.497672069226455	1	3281	3790	3400	4837	4051	4016
ENSG00000280071.4	NA	NA	NA	NA	NA	4952.62179912794	0.051177291870202	1.03611008264169	0.678069162077438	0.497727842287328	1	4972	5089	4831	5951	5315	5321
ENSG00000127990.19	NA	NA	NA	NA	NA	2327.99052448713	0.0339391817419799	1.02380374004408	0.678045738996155	0.497742693026056	1	3629	3325	3664	4012	3809	4111
ENSG00000185187.13	NA	NA	NA	NA	NA	620.182241793898	0.111071233138001	1.08002988504465	0.678030245790491	0.49775251618221	1	346	368	321	367	397	343
ENSG00000287925.1	NA	NA	NA	NA	NA	17.1233683084349	1.16554973489908	2.24318675324672	0.67796642539773	0.497792981309587	1	1	0	0	0	0	0
ENSG00000260793.2	AC003102.1	chr17	44221401	44223710	+	36.4602624570626	-0.280721856844249	0.82317903407848	-0.677924458516932	0.497819591237899	1	30	37	75	54	89	54
ENSG00000137075.18	NA	NA	NA	NA	NA	7160.23735930106	-0.0416052911685002	0.971573273190912	-0.677848322696154	0.497867868588969	1	4265	3475	3973	4482	4638	4735
ENSG00000127948.16	NA	NA	NA	NA	NA	6201.29352769971	0.0607827291231334	1.04303150043137	0.677808924534645	0.497892851748492	1	4788	4973	4474	5749	4891	5124
ENSG00000204379.11	NA	NA	NA	NA	NA	536.458885921702	0.0911700606748886	1.0652337626356	0.677753743978364	0.497927843960712	1	1828	1813	1551	2030	1792	1810
ENSG00000133937.4	GSC	chr14	94768216	94770230	-	42.1932915838151	0.157784174832407	1.11557242176158	0.67773339603233	0.497940747742739	1	143	130	141	133	147	147
ENSG00000256646.7	AC010132.3	chr7	42909273	42932174	-	1264.362629878	-0.0726055534956335	0.950919055978036	-0.677484347227839	0.498098698075458	1	1579	1519	1628	1796	1941	1984
ENSG00000110660.15	NA	NA	NA	NA	NA	2422.19222403385	0.0572445345261762	1.04047661071536	0.677279441640252	0.498228672130723	1	3573	3644	3434	4274	3604	3935
ENSG00000171951.5	NA	NA	NA	NA	NA	9119.18267676349	-0.0537752530487894	0.963411965262754	-0.677191955650409	0.498284171031564	1	8035	7308	8206	9527	8540	10043
ENSG00000105641.4	NA	NA	NA	NA	NA	27.5990098705626	0.247403765856484	1.18706897517415	0.677134760762873	0.498320455800188	1	23	24	22	26	16	25
ENSG00000181222.17	NA	NA	NA	NA	NA	36311.8476461963	-0.0341846209863876	0.976583548041365	-0.677015192249828	0.498396315298518	1	39433	38617	39439	48148	43717	46772
ENSG00000089685.15	NA	NA	NA	NA	NA	11253.7977823256	0.116421115050253	1.08404234689393	0.676989311328101	0.498412736096602	1	20741	26363	18595	28224	19800	22360
ENSG00000162949.16	CAPN13	chr2	30722771	30820542	-	139.320080336587	0.434689830249929	1.35162021251523	0.676987299053692	0.498414012846484	1	3	0	10	2	6	3
ENSG00000150753.12	NA	NA	NA	NA	NA	43358.392835124	0.0530934995238147	1.03748717282176	0.676971677757061	0.498423924321569	1	48281	48490	43939	55117	49089	52397
ENSG00000205236.6	AC105052.1	chr7	102582523	102642869	-	37.7084026244886	-0.331065977253139	0.794948895556924	-0.676867845547238	0.498489806942929	1	29	26	40	61	36	40
ENSG00000276570.1	AC010327.5	chr19	55227219	55230279	-	225.283893607472	0.123242976041428	1.08918043765295	0.676838082608997	0.498508692691922	1	270	310	322	370	289	296
ENSG00000227542.1	AC092614.1	chr2	191229165	191246172	-	81.1432165024032	-0.14548766668454	0.904073726575936	-0.67668804734141	0.498603901733086	1	125	96	107	132	137	148
ENSG00000047410.14	NA	NA	NA	NA	NA	19316.9706804003	-0.152707229996049	0.899560843939677	-0.676685291624074	0.498605650540378	1	24959	13311	31617	21327	35626	31229
ENSG00000223960.7	NA	NA	NA	NA	NA	1006.75217348888	-0.141523356085239	0.906561402527478	-0.676615687172293	0.498649823341149	1	1545	1031	2040	1537	2152	2109
ENSG00000151689.13	NA	NA	NA	NA	NA	1086.20907754213	0.0659651122278817	1.04678496793664	0.67659278718441	0.498664356725643	1	541	507	538	563	586	595
ENSG00000242622.2	NA	NA	NA	NA	NA	103.932001577175	0.161821055313472	1.11869833467647	0.676576524527289	0.498674677891811	1	141	87	179	120	172	123
ENSG00000136021.19	NA	NA	NA	NA	NA	9382.9120835134	-0.0569220822460343	0.961312846024178	-0.676375301270527	0.498802394503449	1	7585	7627	7337	9699	7918	9439
ENSG00000084072.17	NA	NA	NA	NA	NA	2249.08439631978	0.0472041757120179	1.03326060832448	0.676348230125218	0.498819577914424	1	3952	3711	3995	4409	4336	4244
ENSG00000172262.11	ZNF131	chr5	43065176	43192021	+	3007.55239530394	-0.0506342070145845	0.965511797788388	-0.676274329428747	0.498866487987309	1	3549	2795	3430	3551	3874	4193
ENSG00000149575.7	NA	NA	NA	NA	NA	552.847644138289	-0.132509696264879	0.912243141094196	-0.676257910770687	0.498876910405584	1	47	42	41	52	51	61
ENSG00000100997.20	NA	NA	NA	NA	NA	3913.9123708787	0.0767942962575288	1.0546719280919	0.67610314274789	0.498975161458085	1	3350	3845	3115	4433	3470	3417
ENSG00000059728.11	NA	NA	NA	NA	NA	1585.28062895286	-0.0789519049247454	0.946745192322744	-0.675983363041662	0.499051208010259	1	1192	869	1217	1193	1384	1389
ENSG00000273472.1	AC096733.2	chr4	140756528	140757921	+	46.4106447354135	-0.195356274453478	0.873357193172195	-0.675967438064688	0.499061319031408	1	35	26	38	37	40	53
ENSG00000165152.9	NA	NA	NA	NA	NA	8094.23901344825	0.080593844573085	1.05745322167406	0.675938158457791	0.499079909403513	1	5292	6028	4827	6757	5265	5660
ENSG00000050405.13	LIMA1	chr12	50175788	50283546	-	4762.34928115746	-0.0806607684850341	0.945624442253818	-0.6757845411441	0.499177450998127	1	8149	7389	8643	9584	9478	10327
ENSG00000178796.13	NA	NA	NA	NA	NA	115.595801207619	-0.143279038958673	0.905458836698409	-0.675772378591403	0.499185174224218	1	72	115	81	121	111	111
ENSG00000150995.19	NA	NA	NA	NA	NA	3878.06368424437	-0.0954853094686151	0.935957346947815	-0.675699106826239	0.499231703169092	1	11583	9184	11658	12687	14139	12924
ENSG00000101745.17	NA	NA	NA	NA	NA	7190.80898690628	-0.128007684179463	0.915094294078106	-0.675645888035353	0.499265499543528	1	3799	2115	4724	3397	4773	5036
ENSG00000166900.17	NA	NA	NA	NA	NA	3173.58785338931	-0.06099147682667	0.95860510173647	-0.675419451996666	0.49940931040399	1	849	787	1007	953	1127	1086
ENSG00000228878.8	NA	NA	NA	NA	NA	56.6427535288659	0.153142338208954	1.11198886240334	0.675292264707458	0.499490097447299	1	80	59	69	68	84	63
ENSG00000144043.12	NA	NA	NA	NA	NA	5149.21228504567	0.0429008537609166	1.03018315397628	0.675165907558017	0.499570364072186	1	8815	8881	8423	10388	9555	9315
ENSG00000125449.7	NA	NA	NA	NA	NA	1345.07553293185	0.088469230624902	1.06324143302773	0.67516089571119	0.499573547919503	1	1571	1763	1518	1972	1609	1696
ENSG00000129968.15	ABHD17A	chr19	1876810	1885547	-	3078.88044018456	0.0695516832678994	1.04939053538851	0.674972882614029	0.499692993708548	1	3184	3787	3312	4268	3445	3621
ENSG00000158691.14	ZSCAN12	chr6	28378955	28399734	-	1722.56535470723	-0.127662913271172	0.915313006684283	-0.674966543369456	0.499697021330838	1	1798	918	2003	1494	2349	2018
ENSG00000135736.6	NA	NA	NA	NA	NA	498.573198118409	-0.0805351757367172	0.945706766472589	-0.674904254045021	0.499736597605135	1	949	1031	829	1249	1076	1111
ENSG00000155760.2	FZD7	chr2	202034587	202038445	+	9344.13670527237	-0.0750844035149214	0.949286582208273	-0.674846510770426	0.499773286977866	1	1029	1217	945	1488	1176	1229
ENSG00000146909.8	NA	NA	NA	NA	NA	3559.95539236304	-0.075541626452263	0.948985779324382	-0.674814653797439	0.499793529122117	1	4572	3733	5698	5022	5866	5993
ENSG00000108518.8	NA	NA	NA	NA	NA	51489.7575431564	0.0777133714644433	1.05534402553059	0.674678596349753	0.499879985877307	1	51015	59467	44884	65860	50090	54723
ENSG00000168439.17	NA	NA	NA	NA	NA	25791.6142001607	0.0566934694760447	1.04007925660486	0.674580301390642	0.499942451660984	1	22687	24349	24341	28291	22534	28314
ENSG00000163909.8	NA	NA	NA	NA	NA	122.984323217979	-0.283657673909867	0.821505606419814	-0.674558162829443	0.499956521138862	1	13	6	6	6	21	8
ENSG00000175414.7	NA	NA	NA	NA	NA	8905.81680274474	-0.0339769911012607	0.976724106174466	-0.674486306874055	0.500002188416686	1	10690	9664	11542	12816	12779	11940
ENSG00000203757.2	OR6K3	chr1	158716327	158720720	-	20.1889549719033	1.16554971546571	2.24318672303058	0.674173943213278	0.500200733496133	1	0	1	0	0	0	0
ENSG00000249115.9	NA	NA	NA	NA	NA	1060.45004638822	0.0670252090511158	1.04755443146887	0.674098760255769	0.500248527649296	1	1274	1090	1362	1304	1509	1272
ENSG00000196950.14	NA	NA	NA	NA	NA	12840.5054322754	-0.0560541274741592	0.961891365453088	-0.674075105116862	0.500263565831276	1	8537	8598	8197	11167	9182	10039
ENSG00000175550.8	NA	NA	NA	NA	NA	4416.13024833355	0.0517964801609991	1.03655486473703	0.67388277652895	0.500385842975801	1	3186	3177	2961	3524	3285	3569
ENSG00000224843.8	NA	NA	NA	NA	NA	38.8350314664836	-0.226407079408275	0.85476095942865	-0.673731038311582	0.500482325081163	1	20	22	15	23	34	20
ENSG00000213088.12	NA	NA	NA	NA	NA	362.266144819965	0.204525426673845	1.15230723394774	0.673670515684394	0.500520810890205	1	22	21	8	18	17	16
ENSG00000133835.17	NA	NA	NA	NA	NA	12609.1203823006	0.051345942644954	1.03623121079226	0.673534708080935	0.500607175467891	1	9811	9126	10009	10630	10720	10795
ENSG00000128159.12	NA	NA	NA	NA	NA	1714.83295727288	0.102898943838061	1.07392924368521	0.673442212827401	0.500666000802571	1	1462	1363	2319	1705	2108	1663
ENSG00000245571.7	NA	NA	NA	NA	NA	68.9332916830969	-0.251106454750648	0.840251748768861	-0.673419464870489	0.500680468659646	1	8	14	13	17	17	14
ENSG00000084693.16	NA	NA	NA	NA	NA	5961.41066556986	0.089666870851129	1.06412443973622	0.673411167047832	0.500685746187103	1	7995	8781	6895	9480	7906	8372
ENSG00000251192.7	ZNF674	chrX	46497727	46545457	-	375.364985819834	-0.121353110285506	0.919325007015393	-0.673388389577695	0.500700233117806	1	333	222	378	316	386	457
ENSG00000100345.22	NA	NA	NA	NA	NA	28887.3424389021	-0.0427107258827523	0.970829110752438	-0.673355101392748	0.50072140547492	1	19811	18571	18198	23752	21161	22275
ENSG00000269947.1	AC135178.5	chr17	8277763	8278436	+	32.3371459950722	-0.265108312666924	0.832136258388891	-0.673351434810537	0.500723737568243	1	28	13	26	26	34	32
ENSG00000074935.14	NA	NA	NA	NA	NA	661.199546608181	0.0806337514412221	1.05748247264445	0.673270238527383	0.500775383135954	1	747	769	1007	793	978	968
ENSG00000104872.11	NA	NA	NA	NA	NA	4251.65875794095	0.0760058218967277	1.05409567701285	0.673222527117075	0.500805731690203	1	6640	7372	6091	7987	7247	6837
ENSG00000259660.2	DNM1P47	chr15	101751032	101794302	+	23.4396978787006	-0.366509784865127	0.775656722932773	-0.673183985398479	0.500830248244861	1	39	28	59	39	81	65
ENSG00000143801.17	NA	NA	NA	NA	NA	1890.56383689805	0.0564388026067088	1.03989567633042	0.673098148732372	0.500884851606985	1	1575	1548	1419	1824	1553	1663
ENSG00000105656.13	NA	NA	NA	NA	NA	1077.8585718919	0.0561958016292803	1.0397205357925	0.672927853164652	0.500993191230804	1	1130	1133	1022	1316	1217	1114
ENSG00000125347.14	NA	NA	NA	NA	NA	228.782199170214	-0.137787183843576	0.908912182849041	-0.672902152738181	0.501009542555787	1	167	172	209	227	216	250
ENSG00000204352.3	NA	NA	NA	NA	NA	44.4914897903865	-0.423090869548645	0.745825035351894	-0.672898288401695	0.501012001178421	1	7	2	4	11	4	5
ENSG00000118496.5	NA	NA	NA	NA	NA	5701.40935180481	-0.0573889866204955	0.961001783368425	-0.672823644871563	0.501059493191818	1	3525	3366	3214	4097	3660	4366
ENSG00000196693.15	NA	NA	NA	NA	NA	5608.68390354723	-0.0844563150254555	0.943139894720644	-0.672575004878708	0.501217707816219	1	5453	3760	5558	5115	7019	5785
ENSG00000185404.16	SP140L	chr2	230327184	230403732	+	50.4153094917948	-0.183163155638936	0.880769761474862	-0.672529379611218	0.501246742964226	1	85	80	106	109	100	144
ENSG00000170396.8	NA	NA	NA	NA	NA	2416.61454230999	-0.0453457709766495	0.969057534909159	-0.672276020973393	0.501407992322502	1	3106	2406	2861	3199	3365	3359
ENSG00000264522.6	NA	NA	NA	NA	NA	2929.06822646005	-0.0570756843691959	0.961210501571826	-0.672235872303847	0.501433547346242	1	4393	3700	4113	4930	4693	4979
ENSG00000156869.14	NA	NA	NA	NA	NA	141.03352212907	0.225064191119238	1.16882925316839	0.672120916464706	0.501506721685085	1	17	15	24	11	24	20
ENSG00000166262.16	NA	NA	NA	NA	NA	316.26709215006	0.0835102925791886	1.0595930548038	0.671999873929154	0.501583776579084	1	388	294	290	377	343	336
ENSG00000070476.15	NA	NA	NA	NA	NA	2117.35498772698	0.0443189273021041	1.03119625351496	0.671998042389595	0.501584942573443	1	1800	1783	1869	2182	2025	1884
ENSG00000070495.14	JMJD6	chr17	76712832	76726799	-	2542.3048730933	0.0605398191749174	1.04285589755471	0.67190163166636	0.501646321575321	1	2716	2702	3582	3390	3140	3376
ENSG00000198286.9	CARD11	chr7	2906141	3043945	-	1190.51484283888	0.187419372545734	1.13872499340469	0.671817306748658	0.501700009519815	1	31	28	24	17	52	15
ENSG00000112592.14	NA	NA	NA	NA	NA	1950.86630841095	0.0326760251474424	1.02290773747198	0.671780023788033	0.501723747785372	1	2172	1978	2424	2416	2447	2522
ENSG00000101460.13	NA	NA	NA	NA	NA	2171.37979474546	0.109327532376046	1.07872530489962	0.671769470176762	0.501730467435534	1	669	778	634	899	731	604
ENSG00000196372.13	NA	NA	NA	NA	NA	2576.30073433057	0.059333950818778	1.04198459663459	0.671668161900573	0.501794974430753	1	4241	4137	3704	4792	4463	4135
ENSG00000122674.12	NA	NA	NA	NA	NA	7465.62723572147	0.0473329145996736	1.03335281544576	0.671486617757684	0.501910581763578	1	9069	8176	8466	9294	9934	9424
ENSG00000143575.15	NA	NA	NA	NA	NA	5132.73697037256	0.0837239222751088	1.05974996759264	0.671364644943994	0.501988261982257	1	6628	7921	6038	8578	6631	7310
ENSG00000160917.15	NA	NA	NA	NA	NA	2779.46156670004	0.0591269102120119	1.04183507255787	0.671280796436835	0.502041665853255	1	3761	3579	4152	4244	4438	4005
ENSG00000177030.17	NA	NA	NA	NA	NA	5088.11984098501	0.0666246748537955	1.04726364019085	0.67121331765618	0.502084645880677	1	4097	4129	3702	4664	4373	4118
ENSG00000160285.15	NA	NA	NA	NA	NA	9990.3887253902	0.0557182300993312	1.03937641680846	0.671172723811162	0.502110502718012	1	4184	4167	4614	5020	4912	4430
ENSG00000285756.2	NA	NA	NA	NA	NA	5530.67982522206	-0.0603624041205687	0.959023183022218	-0.670898501907366	0.502285190782587	1	10485	8964	12831	12194	13425	12941
ENSG00000165338.16	HECTD2	chr10	91409280	91514829	+	1867.20902991047	-0.0709697829868803	0.951997847728891	-0.670868411072382	0.50230436155753	1	1404	1289	1897	1717	1740	2065
ENSG00000140463.14	NA	NA	NA	NA	NA	2456.45373186857	0.0507301320551115	1.03578899260752	0.670867186958527	0.502305141444753	1	2366	1906	2373	2281	2771	2314
ENSG00000175928.6	NA	NA	NA	NA	NA	15984.8591804004	-0.058346474061172	0.960364197573774	-0.670698596058399	0.502412557415443	1	1527	1204	1471	1550	1702	1771
ENSG00000148153.14	NA	NA	NA	NA	NA	3870.35729845877	-0.0510019469787432	0.965265722203447	-0.67065101285272	0.502442876767117	1	4554	4362	4432	5628	4745	5559
ENSG00000154975.14	NA	NA	NA	NA	NA	2822.85315293495	0.131309714838799	1.09528757966753	0.670272164801568	0.502684307950432	1	66	46	46	54	69	43
ENSG00000183172.9	NA	NA	NA	NA	NA	1661.61837328817	0.0747083086659868	1.05314808365525	0.670186426037721	0.502738955809393	1	888	948	759	1060	997	794
ENSG00000122545.20	NA	NA	NA	NA	NA	21443.4518416792	-0.039656810120516	0.972886351160727	-0.669835861495809	0.502962430018091	1	26459	23953	26066	30035	29184	31230
ENSG00000115364.14	NA	NA	NA	NA	NA	6385.29686386241	-0.0417668323282621	0.971464490473643	-0.669834893493682	0.502963047162604	1	6804	6083	6380	7941	7068	7823
ENSG00000163041.12	NA	NA	NA	NA	NA	57033.7429700632	-0.0697627929401005	0.952794643093935	-0.669816784427848	0.502974592573209	1	66296	67401	58380	82428	69849	80646
ENSG00000257218.6	NA	NA	NA	NA	NA	4168.88787540005	-0.0286194413420727	0.980357983164948	-0.669726734929344	0.503032005589637	1	4657	4220	4985	5230	5438	5584
ENSG00000092140.16	NA	NA	NA	NA	NA	5420.82084091467	-0.0780376998955476	0.947345314649435	-0.669642520283293	0.503085701602301	1	6330	6864	6512	8564	6658	8784
ENSG00000141194.6	OR4D1	chr17	58148449	58159555	+	42.1014687096816	0.383799538889404	1.30477363803065	0.669619934249616	0.503100103174678	1	2	7	8	5	3	7
ENSG00000164182.11	NA	NA	NA	NA	NA	1092.24387743941	0.0647246797108494	1.04588532662392	0.669507399554398	0.503171862116464	1	833	740	734	727	916	897
ENSG00000137434.11	C6orf52	chr6	10671418	10694797	-	80.3851884190836	-0.148005671939359	0.902497179297926	-0.669424782203165	0.503224547388349	1	78	77	84	127	94	84
ENSG00000129951.18	PLPPR3	chr19	812488	821977	-	11696.850167772	0.129405126254336	1.09384257861545	0.66939086992343	0.503246174169426	1	2096	2385	1620	2489	2151	1836
ENSG00000099364.16	FBXL19	chr16	30923055	30948783	+	10745.1172390203	0.0624454190680644	1.04423427556251	0.669385420160454	0.503249649676956	1	6672	7083	6390	8207	7059	7023
ENSG00000133121.21	NA	NA	NA	NA	NA	607.330140708917	-0.087419720111901	0.941204602110325	-0.669332618812592	0.503283323629498	1	973	1015	1323	1286	1217	1535
ENSG00000060709.15	NA	NA	NA	NA	NA	4368.86390108186	-0.0676877978728762	0.954166011663779	-0.66906912990611	0.50345138093192	1	7936	6720	9363	9056	10553	9244
ENSG00000177051.6	NA	NA	NA	NA	NA	1514.23642386959	0.0453556814972737	1.03193756144393	0.669054406721369	0.503460772481152	1	1555	1623	1671	1914	1732	1769
ENSG00000103932.12	NA	NA	NA	NA	NA	5174.02924575693	0.0438898308097939	1.03088959348904	0.668992499047556	0.503500262841494	1	6989	7205	7242	8595	7893	7492
ENSG00000083817.9	NA	NA	NA	NA	NA	1161.53964915962	0.0807963370599928	1.05760165315428	0.668974716917812	0.503511606207946	1	951	1041	830	1173	983	932
ENSG00000157214.14	NA	NA	NA	NA	NA	527.879249427225	-0.150630997179777	0.90085636535682	-0.668830733963294	0.503603459085498	1	388	365	541	503	537	605
ENSG00000158055.16	NA	NA	NA	NA	NA	20.5134884534173	1.16554968748869	2.24318667953028	0.668824228111779	0.503607609654994	1	1	0	0	0	0	0
ENSG00000113761.12	NA	NA	NA	NA	NA	1783.8776298349	-0.0579169582266843	0.960650157549488	-0.668800066753572	0.5036230241514	1	1562	1266	1825	1690	1934	1925
ENSG00000196972.9	NA	NA	NA	NA	NA	916.798936877251	0.237046532917581	1.17857742122409	0.668777977112596	0.503637117148775	1	17	6	16	18	9	11
ENSG00000286221.1	NA	NA	NA	NA	NA	29.8989487141666	0.345461935657585	1.27055773653377	0.668668924553759	0.503706694776672	1	7	6	8	5	7	7
ENSG00000111271.15	NA	NA	NA	NA	NA	1002.56604903729	-0.0680588453405056	0.953920640779276	-0.668633233442849	0.503729467493254	1	1538	1283	1777	1663	2069	1794
ENSG00000119541.10	NA	NA	NA	NA	NA	4732.96530131633	-0.0490293408280873	0.966586438901519	-0.668575898738063	0.503766051044612	1	5298	4076	4614	5397	5453	5777
ENSG00000163389.12	NA	NA	NA	NA	NA	2224.30174243765	-0.0429341791344196	0.970678754567492	-0.668490436225686	0.503820584707422	1	2294	1994	2515	2716	2743	2590
ENSG00000142949.17	NA	NA	NA	NA	NA	20131.5310076289	0.0817452149156768	1.05829747926525	0.668476558659239	0.503829440282083	1	11785	11247	11244	12967	12353	12015
ENSG00000176148.16	NA	NA	NA	NA	NA	2422.6363171421	-0.0394245731883755	0.97304297353855	-0.668416387922584	0.503867837478059	1	3620	3172	3403	4135	3973	3950
ENSG00000107831.13	NA	NA	NA	NA	NA	17.2107186978194	1.16554968497456	2.24318667562116	0.668349690687462	0.503910401281315	1	0	1	0	0	0	0
ENSG00000185262.9	NA	NA	NA	NA	NA	1778.43880790394	-0.0674317376041562	0.954335379189091	-0.668322423696946	0.503927802651279	1	2774	2873	2373	3568	3020	3130
ENSG00000138095.19	NA	NA	NA	NA	NA	39084.3713676135	0.0433502460165726	1.03050410083612	0.668251557095282	0.503973030099156	1	46625	45148	42437	54596	48052	47648
ENSG00000177614.11	NA	NA	NA	NA	NA	3647.31202012107	0.0368814649809726	1.02589385216387	0.6681283468319	0.504051668653728	1	3540	3399	3528	4028	3615	4107
ENSG00000182934.12	NA	NA	NA	NA	NA	7112.71569112386	0.0381343352715214	1.02678514945909	0.668089563412034	0.504076423386445	1	10489	10292	10353	12122	11000	11826
ENSG00000204176.14	NA	NA	NA	NA	NA	44.5354881328837	-0.201819564813382	0.869453294197379	-0.667860926954418	0.504222370803962	1	55	44	75	68	86	75
ENSG00000134602.16	NA	NA	NA	NA	NA	5469.91588910622	-0.0653792680613588	0.955694043509553	-0.667848928721825	0.504230030351394	1	5027	4749	4890	5968	5305	6400
ENSG00000160685.13	ZBTB7B	chr1	155002630	155018522	+	1208.34317283569	0.086805864698209	1.06201626736469	0.667823383738224	0.504246338208821	1	1992	2169	2014	2493	2041	2181
ENSG00000235106.10	NA	NA	NA	NA	NA	3410.34183850853	0.0502520270703651	1.03544579198716	0.667499725569604	0.504452984913177	1	3432	3494	3246	4066	3611	3662
ENSG00000102935.11	ZNF423	chr16	49487524	49857919	-	8897.17545233138	-0.0675662466482128	0.954246406293224	-0.667481186609088	0.50446482287397	1	10666	11462	10254	14466	11470	13272
ENSG00000179603.18	NA	NA	NA	NA	NA	2168.97610467813	0.0914408349347533	1.06543371130466	0.667401035628233	0.504516004568814	1	2084	1739	1920	2123	2106	1971
ENSG00000131746.13	NA	NA	NA	NA	NA	17.5720354892943	1.16554967978437	2.24318666755114	0.667373242569667	0.504533752911615	1	1	0	0	0	0	0
ENSG00000180096.12	NA	NA	NA	NA	NA	58.5212497161793	-0.180341084264838	0.882494330906505	-0.667356051057126	0.504544731388031	1	47	59	42	80	42	72
ENSG00000260776.5	AC104758.3	chr15	77914217	77926846	-	20.1532614930876	1.16554967962706	2.24318666730655	0.667343713959413	0.504552609919399	1	0	0	1	0	0	0
ENSG00000169710.9	NA	NA	NA	NA	NA	82451.9880003969	0.0705996486607239	1.05015308356892	0.667272592135701	0.504598029931146	1	57021	61260	52604	70219	58857	59107
ENSG00000186468.13	NA	NA	NA	NA	NA	60265.799665957	0.0715925508604434	1.05087607641674	0.667255161884377	0.504609161614349	1	61371	65750	51648	72919	62454	61608
ENSG00000105447.13	NA	NA	NA	NA	NA	5612.85695636169	0.0465623951873737	1.03280106625702	0.667210931028405	0.50463740985909	1	5121	5330	4908	6253	5505	5414
ENSG00000134297.6	PLEKHA8P1	chr12	45173064	45216041	-	431.641893864195	-0.0859657588153375	0.942153634883979	-0.667091013823239	0.504713999741509	1	521	460	624	587	681	686
ENSG00000110958.16	NA	NA	NA	NA	NA	41122.762948147	0.0798470043640439	1.05690595133392	0.666990657404247	0.504778101060972	1	35642	40697	33723	46705	34269	39559
ENSG00000152256.14	NA	NA	NA	NA	NA	4176.82082358026	0.0802425134002366	1.0571957375647	0.666987677088049	0.504780004763663	1	2970	2725	2669	3407	2797	2917
ENSG00000167996.16	NA	NA	NA	NA	NA	81257.2384008652	0.0789378146007925	1.05624009658396	0.666917020080879	0.504825138645075	1	56632	64842	48841	71915	56417	58597
