ensembl_gene_id	gene_id	V1	V4	V5	V7	baseMean	log2FoldChange	FoldChange	stat	pvalue	padj	NGN2_2197294_3x_3	NGN2_2197294_3x_2	NGN2_2197294_3x_1	NGN2_DMSO_2	NGN2_DMSO_3	NGN2_DMSO_1
ENSG00000249378.6	NA	NA	NA	NA	NA	34.7716014606725	0.190165292134134	1.14089442268171	0.755593708937527	0.449892828951613	1	47	48	41	38	37	39
ENSG00000135775.14	NA	NA	NA	NA	NA	3300.11762425577	0.0498466360557343	1.0351548771102	0.755509935348347	0.44994307325435	1	1279	1400	1272	1226	1099	1334
ENSG00000139800.8	ZIC5	chr13	99962964	99971909	-	2277.94514005156	-0.368497747294164	0.774588642372767	-0.755452647187392	0.449977434407035	1	11	5	1	5	10	6
ENSG00000180336.18	NA	NA	NA	NA	NA	155.014367631529	-0.263876368698797	0.832847138398155	-0.755331443827913	0.450050136477783	1	26	13	18	31	19	15
ENSG00000101132.10	NA	NA	NA	NA	NA	2479.37141088041	-0.0780124942514374	0.947361866073518	-0.755280870372968	0.450080474196627	1	2799	2694	3105	2809	2516	3425
ENSG00000128335.14	NA	NA	NA	NA	NA	506.500706926474	0.114589088002196	1.08266663379727	0.755183429782665	0.450138929575506	1	103	149	133	113	115	112
ENSG00000274333.4	CU633967.1	chr21	5553637	5614880	+	863.429320391102	-0.153871411589272	0.898835236849601	-0.755078852228833	0.450201671260877	1	871	822	567	842	770	773
ENSG00000119698.12	NA	NA	NA	NA	NA	371.885494378086	-0.117302238843316	0.921909961229387	-0.754976454235632	0.450263110111623	1	296	349	357	365	279	404
ENSG00000105726.17	NA	NA	NA	NA	NA	6337.79871970773	0.0748917176573794	1.05328197827665	0.754826278162033	0.45035322442746	1	4158	4286	4193	3630	3617	4252
ENSG00000140443.15	NA	NA	NA	NA	NA	16952.9331434973	-0.0493392012895302	0.966378858817085	-0.754801505125024	0.450368090661748	1	19985	17045	18339	16888	17134	20966
ENSG00000175193.14	NA	NA	NA	NA	NA	4066.18413462351	0.0643773628721432	1.04563356873097	0.754736276267853	0.450407235656792	1	2046	2193	2021	1998	1572	2190
ENSG00000228903.7	RASA4CP	chr7	44026951	44041892	-	238.254457621393	0.187896569710922	1.13910170934418	0.75471095971166	0.450422429090692	1	424	420	359	324	318	368
ENSG00000131094.4	NA	NA	NA	NA	NA	788.891166217751	0.138709029265965	1.10091953614991	0.754705596197684	0.450425647977886	1	987	1083	1064	915	813	1004
ENSG00000144868.13	TMEM108	chr3	133038391	133397792	+	2625.27503007934	0.0668414798622455	1.04742103247211	0.754655904418302	0.450455470880562	1	1603	1725	1565	1517	1334	1626
ENSG00000065427.14	KARS	chr16	75627474	75648643	-	21158.9524459931	0.0772857128544425	1.05503123588389	0.754596554283372	0.450491091784998	1	15174	14884	14349	13007	12276	15090
ENSG00000100387.9	NA	NA	NA	NA	NA	3530.821554152	0.0677541665891606	1.04808386813418	0.754555697064635	0.450515614494375	1	4708	4706	4748	4150	3893	4941
ENSG00000168827.15	NA	NA	NA	NA	NA	7647.13104197958	-0.0421026018398522	0.971238420380481	-0.754357471930895	0.45063460095395	1	7154	6988	6883	6758	6190	7838
ENSG00000130449.6	NA	NA	NA	NA	NA	4261.28099288905	-0.0629845066742441	0.957281738537128	-0.754330271112007	0.450650929884062	1	7788	7310	6764	7094	6897	7837
ENSG00000081026.19	NA	NA	NA	NA	NA	4745.27112247119	-0.0702012732521524	0.952505102894148	-0.754253527909698	0.450697001420372	1	3079	3011	2729	2858	2801	3194
ENSG00000182256.13	NA	NA	NA	NA	NA	434.12502971667	-0.0963349286951944	0.935406313481001	-0.754130677593989	0.450770758165617	1	944	1116	1125	1177	982	1097
ENSG00000228010.6	NA	NA	NA	NA	NA	33.5736558389765	-0.342219937813793	0.788826575645551	-0.753995845395021	0.450851716447262	1	21	21	20	25	13	39
ENSG00000071051.14	NA	NA	NA	NA	NA	4528.36789996325	0.031267868994979	1.02190980579065	0.753911452417274	0.45090239332727	1	4907	4722	4441	4286	4092	4806
ENSG00000178947.9	NA	NA	NA	NA	NA	1769.35093995903	0.0585457269624601	1.04141545848054	0.753718482398996	0.45101828141625	1	4715	5215	4966	4419	4254	5039
ENSG00000197322.4	NA	NA	NA	NA	NA	130.907388459767	-0.105258975756539	0.929638049873955	-0.753675012908095	0.451044389332869	1	388	387	358	388	352	428
ENSG00000152954.12	NA	NA	NA	NA	NA	874.875841008527	-0.0760811903178794	0.948630927687362	-0.753406902907279	0.451205435971752	1	887	886	972	994	784	1000
ENSG00000236088.10	NA	NA	NA	NA	NA	1078.86992111525	-0.102434878756669	0.931459612469443	-0.753061389916437	0.451413024532658	1	1414	1121	1248	1275	1189	1427
ENSG00000272667.1	AC012306.2	chr2	127886556	127887185	+	203.133128755052	-0.119536305493683	0.920483454328279	-0.753040253415182	0.451425725362594	1	212	163	201	186	179	237
ENSG00000122035.7	NA	NA	NA	NA	NA	81.9301150042874	0.177560102870476	1.13096956242933	0.75292049917412	0.451497688972637	1	75	78	54	44	64	67
ENSG00000261888.1	AC144831.1	chr17	83104255	83106910	+	215.009125764243	-0.101206763018089	0.932252868988519	-0.752688448822879	0.45163715286584	1	579	626	575	527	608	695
ENSG00000187801.15	NA	NA	NA	NA	NA	985.229254909528	-0.0574162569494449	0.960983618346485	-0.752460386443833	0.45177424369644	1	1277	1188	1125	1210	1099	1264
ENSG00000061794.13	NA	NA	NA	NA	NA	4769.02875852831	-0.0542092955787312	0.96312216120983	-0.752414227578943	0.45180199316608	1	4385	4075	4085	4114	3744	4635
ENSG00000167619.13	NA	NA	NA	NA	NA	1326.00883335763	0.117898094142069	1.08515271858967	0.752366519165456	0.451830675195558	1	2332	2472	2299	1987	1928	2366
ENSG00000146670.10	NA	NA	NA	NA	NA	6486.02436192136	0.123863630490829	1.08964910919945	0.751894301217644	0.452114625488844	1	59	64	71	44	56	71
ENSG00000116574.6	NA	NA	NA	NA	NA	3034.15914535124	-0.102163710906672	0.931634705356263	-0.751770475665116	0.452189099961485	1	4410	4460	4246	4499	4111	4871
ENSG00000150456.11	NA	NA	NA	NA	NA	320.541772503588	0.096049430845179	1.06884261217876	0.751526546690599	0.452335830524306	1	371	428	392	377	289	406
ENSG00000174917.8	C19orf70	chr19	5678421	5680896	-	913.687617864834	0.0985992055098167	1.07073332190436	0.751512570434113	0.452344238474824	1	861	944	970	785	755	952
ENSG00000184731.6	NA	NA	NA	NA	NA	218.519632776551	-0.325402512466298	0.798075691869949	-0.751469490019372	0.452370155698191	1	7	11	10	10	6	18
ENSG00000000419.12	DPM1	chr20	50934867	50958555	-	2698.46406554779	0.0481032039574087	1.03390469452507	0.751343006434396	0.452446253205498	1	1187	1130	1121	1073	952	1163
ENSG00000215769.8	ARHGAP27P1-BPTFP1-KPNA2P3	chr17	64749663	64781707	-	52.2044171406044	0.388505882454069	1.30903700611831	0.751210731744103	0.452525842606236	1	41	32	66	32	24	48
ENSG00000106628.10	POLD2	chr7	44114681	44124358	-	8347.35712949732	0.0879356373442346	1.06284825667118	0.751130604613217	0.452574058777601	1	3892	4259	4135	3625	3366	4100
ENSG00000187164.20	NA	NA	NA	NA	NA	5577.39405082435	-0.084171064808059	0.943326391139204	-0.751125887289948	0.452576897497927	1	11783	12439	11797	12282	10789	13575
ENSG00000056097.16	NA	NA	NA	NA	NA	17318.3238978596	-0.0449743749176695	0.969307033568688	-0.751108579301467	0.452587312926829	1	22982	22354	21707	21965	19884	24471
ENSG00000164306.11	NA	NA	NA	NA	NA	704.986349957702	-0.095367910814815	0.936033513150841	-0.75097024368742	0.452670564020562	1	403	387	406	417	333	481
ENSG00000147010.18	NA	NA	NA	NA	NA	3311.60912347121	0.0395732139193835	1.02780972928094	0.750871944819715	0.452729726048173	1	6639	6942	6440	6105	5667	6905
ENSG00000186487.20	NA	NA	NA	NA	NA	6577.60254150902	-0.0932161663008002	0.937430625957772	-0.750871523589739	0.452729979578491	1	15165	16282	15374	15742	14601	17531
ENSG00000134569.10	NA	NA	NA	NA	NA	1349.30827296618	-0.210686751722492	0.864125792211955	-0.750867051955618	0.452732670975036	1	25	27	33	33	32	29
ENSG00000168090.10	NA	NA	NA	NA	NA	8374.89823920231	0.0642612048635877	1.04554938335561	0.750856550451894	0.452738991677706	1	6456	6590	6262	5841	5220	6673
ENSG00000196967.11	NA	NA	NA	NA	NA	1548.42788777802	-0.0617720685351774	0.958086574413902	-0.750845726581947	0.452745506460083	1	1978	1752	1607	1708	1724	1886
ENSG00000273381.1	AL158071.4	chr9	91206175	91210299	-	27.6857209490559	0.230973156913789	1.17362634134059	0.750791806371286	0.452777961300934	1	61	46	43	40	33	50
ENSG00000141568.21	NA	NA	NA	NA	NA	11882.0617988792	0.0384977405661835	1.02704382239328	0.750421846944597	0.453000677137364	1	11660	11935	10665	10393	9886	11655
ENSG00000171466.10	NA	NA	NA	NA	NA	4721.71121885015	-0.0476466566945068	0.967513262897564	-0.750363430318817	0.453035849640927	1	2741	2471	2459	2406	2367	2825
ENSG00000169221.14	NA	NA	NA	NA	NA	5614.23737633118	0.0767791617809408	1.05466086419868	0.750306620141737	0.453070056384525	1	8914	9138	8927	7836	7421	9312
ENSG00000140832.9	MARVELD3	chr16	71626161	71642114	+	1120.49264666439	0.941016337512393	1.91988026325603	0.750124004038128	0.453180023711526	1	3	1	0	0	0	2
ENSG00000167302.10	TEPSIN	chr17	81228277	81239091	-	585.059229989595	0.122246036117901	1.08842804553723	0.750105977306692	0.453190879822379	1	578	575	516	489	456	521
ENSG00000203952.9	CCDC160	chrX	134237047	134246207	+	146.311465912293	-0.128508592510756	0.914776625564091	-0.750045542834613	0.453227275917657	1	203	186	177	220	168	204
ENSG00000196290.15	NA	NA	NA	NA	NA	2930.3983853744	0.0600564853626299	1.04250657695791	0.750039133403237	0.453231136034491	1	1251	1328	1161	1164	1010	1266
ENSG00000173812.11	NA	NA	NA	NA	NA	37418.9312126908	0.0596561780541979	1.04221735082371	0.750005439525135	0.453251428671156	1	58049	56582	54512	49763	47537	58372
ENSG00000148229.13	NA	NA	NA	NA	NA	6860.66789764113	0.0588135626475661	1.04160881473945	0.749947086006169	0.453286574154548	1	3493	3609	3308	3302	2770	3514
ENSG00000106105.14	NA	NA	NA	NA	NA	24711.0456553049	0.0599378304777306	1.04242083921867	0.749809058854695	0.453369712040079	1	26649	25460	24207	22262	21531	26419
ENSG00000117676.14	NA	NA	NA	NA	NA	2475.47948767394	0.0952432936181658	1.06824553995519	0.749739093390159	0.453411857620325	1	1091	1270	1152	1025	914	1226
ENSG00000226479.4	NA	NA	NA	NA	NA	2601.67114530682	0.0480006920953959	1.03383123220147	0.74965812644083	0.45346063300059	1	2007	2052	2043	1854	1629	2196
ENSG00000160323.18	ADAMTS13	chr9	133414358	133459402	+	133.174584668655	0.245761130936668	1.18571816212029	0.749463921427006	0.453577636302486	1	227	194	208	149	164	196
ENSG00000070761.8	NA	NA	NA	NA	NA	3598.88179110947	0.0501497738418721	1.03537240577585	0.749301362989251	0.453675586487057	1	4645	4725	4442	4220	3899	4661
ENSG00000170275.15	NA	NA	NA	NA	NA	7633.48614376512	0.0671628271181652	1.04765436200715	0.749273311339528	0.453692490318932	1	2210	2188	2230	1995	1797	2285
ENSG00000156642.17	NA	NA	NA	NA	NA	7702.67208009723	-0.0404124571939804	0.972376911391338	-0.749118967312948	0.453785503877078	1	10852	10735	10586	10399	9585	11751
ENSG00000160223.17	NA	NA	NA	NA	NA	263.082705473672	-0.795738594653827	0.57604818726051	-0.749076086091661	0.45381134763485	1	3	0	0	1	1	3
ENSG00000197808.12	NA	NA	NA	NA	NA	857.699977546632	-0.0643965060738141	0.95634528283689	-0.749075186973146	0.453811889526649	1	1175	1077	1173	1105	1074	1253
ENSG00000143337.18	TOR1AIP1	chr1	179882042	179925000	+	4582.78896744709	-0.0518326370242483	0.964710091385193	-0.749025718295132	0.453841704480028	1	2349	2057	2043	2098	1958	2347
ENSG00000185885.16	NA	NA	NA	NA	NA	2195.77589304055	0.941791437320012	1.9209120118923	0.748765170213483	0.453998755994868	1	2	1	1	0	0	2
ENSG00000159128.14	IFNGR2	chr21	33402896	33479348	+	2775.53070745088	0.050373964866791	1.03553331243366	0.748719680653971	0.454026179044189	1	3071	3183	3092	2872	2569	3222
ENSG00000183098.11	NA	NA	NA	NA	NA	3101.31275807008	-0.0646648685625558	0.956167405098124	-0.748408451397235	0.454213826387095	1	3354	2911	2975	3012	2678	3604
ENSG00000137571.11	NA	NA	NA	NA	NA	2928.35475778252	-0.0873983269763803	0.941218558952433	-0.748403331009116	0.454216913953468	1	9186	7689	7819	8193	8107	8726
ENSG00000155463.14	NA	NA	NA	NA	NA	6753.70910970615	0.0350196613649644	1.02457078601342	0.748374860992576	0.454234081435418	1	6727	6838	6785	6132	5891	7019
ENSG00000205476.9	NA	NA	NA	NA	NA	4460.31461114555	0.0624889345486092	1.04426577289239	0.748282533874687	0.454289757404969	1	3371	3142	3143	2825	2689	3362
ENSG00000154134.15	NA	NA	NA	NA	NA	140.946516277414	0.165290763680777	1.1213920628828	0.74825734592419	0.454304947148329	1	61	54	47	31	46	62
ENSG00000173085.15	NA	NA	NA	NA	NA	913.747389184553	0.0765122657508323	1.05446577185117	0.748217793732155	0.454328799910715	1	505	512	469	460	380	514
ENSG00000286827.1	NA	NA	NA	NA	NA	48.207047573121	-0.801996650611089	0.573554843687635	-0.747887575365176	0.454527972431877	1	2	0	1	2	3	0
ENSG00000226221.1	AC022431.1	chr5	56504635	56505072	-	48.9023232666371	-0.28122754295767	0.822890548120835	-0.747872373521197	0.45453714266909	1	21	36	18	37	16	35
ENSG00000245812.3	NA	NA	NA	NA	NA	50.9205035206315	-0.171018357127391	0.888215493946824	-0.747852941432169	0.454548864876867	1	152	140	130	152	127	178
ENSG00000133863.8	NA	NA	NA	NA	NA	2445.69083915278	-0.163049168331062	0.893135412984254	-0.747644630369141	0.454674537083327	1	51	55	51	55	57	56
ENSG00000178752.16	NA	NA	NA	NA	NA	131.550420495765	0.940583973631736	1.91930497708342	0.747551420134356	0.454730776325608	1	2	0	2	0	1	1
ENSG00000163029.16	NA	NA	NA	NA	NA	6331.83618660626	-0.0976600261705724	0.934547548843426	-0.747517928233968	0.454750984925133	1	2220	2132	1980	2005	2076	2405
ENSG00000129187.14	DCTD	chr4	182890060	182917936	-	4096.51877311149	0.0591607091943526	1.04185948061134	0.747369765857768	0.454840390344848	1	3061	3225	3130	2906	2489	3295
ENSG00000092208.17	NA	NA	NA	NA	NA	1038.55431379624	-0.0679203773494044	0.954012201233876	-0.747305654329451	0.454879080145549	1	1205	1158	1121	1193	1006	1307
ENSG00000142530.11	NA	NA	NA	NA	NA	161.843074498621	0.160867915475358	1.11795949259917	0.747283505733721	0.454892446733396	1	319	273	312	273	207	299
ENSG00000179091.5	NA	NA	NA	NA	NA	5565.75169974758	0.0879485387924561	1.06285776134311	0.747044141245006	0.455036916347777	1	4052	4329	4064	3663	3306	4285
ENSG00000152580.8	IGSF10	chr3	151425384	151458709	-	157.609268380271	-0.219182903853784	0.859051838060541	-0.746792863328828	0.455188604166403	1	44	33	47	29	57	52
ENSG00000184840.12	NA	NA	NA	NA	NA	6191.81812545607	0.0388967395892364	1.02732790609919	0.746745201012053	0.455217379476598	1	6021	6096	5569	5308	4981	6230
ENSG00000144791.10	NA	NA	NA	NA	NA	3348.24914954594	0.0661026090075786	1.04688473706103	0.746652452308249	0.455273377858995	1	723	784	694	685	593	738
ENSG00000185963.14	NA	NA	NA	NA	NA	5888.03382617893	-0.0359102099067193	0.975416167346094	-0.746513149506058	0.455357491243526	1	7039	6601	6480	6275	6174	7314
ENSG00000037042.9	NA	NA	NA	NA	NA	668.622235999931	0.0877832286186805	1.06273598152802	0.746507566087334	0.455360862788382	1	1322	1438	1268	1179	1142	1305
ENSG00000137312.15	NA	NA	NA	NA	NA	7449.4022396671	0.0393749266606831	1.02766847450216	0.746444321106686	0.45539905422229	1	9630	9831	8906	8720	8201	9485
ENSG00000164543.7	NA	NA	NA	NA	NA	1239.98119431445	-0.0947994684968113	0.936402396305198	-0.746416912679606	0.455415605773699	1	795	655	721	737	686	796
ENSG00000215386.13	NA	NA	NA	NA	NA	349.636752695029	-0.200942808895068	0.869981839717403	-0.746353010222722	0.455454196855235	1	25	43	38	49	37	30
ENSG00000116741.8	NA	NA	NA	NA	NA	1305.6685918289	0.0732897772567844	1.05211308361536	0.746297117676693	0.455487952211987	1	2184	2258	1991	1947	1813	2087
ENSG00000164749.13	NA	NA	NA	NA	NA	149.990543779067	0.941053613070445	1.91992986870327	0.746223806727773	0.455532229252844	1	1	2	1	1	0	1
ENSG00000109685.18	NA	NA	NA	NA	NA	23313.1466766549	-0.0506429070729464	0.965505975363396	-0.746083463567333	0.455616997971656	1	23613	22550	21830	21573	20816	25112
ENSG00000241468.8	NA	NA	NA	NA	NA	7784.36637339422	0.0414537625171828	1.02915034969444	0.745814162809748	0.45577968326893	1	5449	5613	5398	4981	4715	5634
ENSG00000100325.15	NA	NA	NA	NA	NA	3357.57353197175	0.0391213813668963	1.02748788359192	0.745623659528686	0.455894786537996	1	2188	2323	2110	1988	1906	2283
ENSG00000182952.5	NA	NA	NA	NA	NA	4721.23888330755	-0.054503117252102	0.962926030120246	-0.74561610769042	0.455899349742662	1	3767	3668	3840	3825	3324	4081
ENSG00000198182.13	NA	NA	NA	NA	NA	1846.74534847197	-0.05189779471813	0.964666522326177	-0.7455394416336	0.455945676726885	1	1663	1452	1371	1351	1423	1681
ENSG00000160325.14	CACFD1	chr9	133459965	133470848	+	1922.21848118517	0.0941235523666132	1.06741674766887	0.745493977245238	0.455973150735362	1	3582	3660	3347	2994	2920	3604
ENSG00000023318.8	NA	NA	NA	NA	NA	4036.33053119422	-0.0659669469856172	0.955304822741955	-0.745431635961823	0.456010824920318	1	4641	4404	4351	4351	4172	4906
ENSG00000127914.17	NA	NA	NA	NA	NA	11990.9147532007	-0.218378834910948	0.859530753844166	-0.745326788995906	0.456074190156226	1	15365	13616	14549	14793	15439	18335
ENSG00000005156.12	NA	NA	NA	NA	NA	7820.99003007419	-0.032096021447488	0.977998378647322	-0.745324935310381	0.456075310492808	1	3379	3273	3131	3079	2994	3509
ENSG00000177030.17	NA	NA	NA	NA	NA	5088.11984098501	0.0732571981109635	1.05208932491544	0.744706836677431	0.456448965282908	1	9149	9901	8924	8278	7740	9481
ENSG00000100124.15	NA	NA	NA	NA	NA	1579.63141009854	0.0565046865732835	1.03994316662771	0.744574311254919	0.456529102337389	1	2257	2115	2040	1886	1890	2120
ENSG00000279696.1	AP001273.1	chr11	93726654	93729805	-	144.166320174914	-0.0998565239192543	0.933125786320073	-0.744551982089981	0.45654260538186	1	261	278	246	280	219	310
ENSG00000280332.1	AC020917.4	chr19	16356329	16358327	-	33.1832272791814	0.285308410541728	1.21867075582817	0.744544223039272	0.456547297540328	1	55	48	25	31	39	29
ENSG00000105516.11	NA	NA	NA	NA	NA	448.464028871571	0.133215405586797	1.09673532747554	0.744496824504785	0.456575961614063	1	244	247	206	203	181	225
ENSG00000213995.11	NAXD	chr13	110615460	110639993	+	2968.06973966887	0.0464648366603447	1.032731228113	0.744268796190888	0.456713874961004	1	4501	4767	4255	4128	3764	4666
ENSG00000152661.9	NA	NA	NA	NA	NA	30246.7682498511	0.618090381740512	1.53484224755378	0.744222450036873	0.456741908347791	1	1	5	2	0	3	2
ENSG00000213347.10	MXD3	chr5	177301461	177312757	-	274.761953598404	-0.173705466540907	0.886562676956374	-0.744185978021845	0.456763969846431	1	40	52	32	30	40	65
ENSG00000157734.14	NA	NA	NA	NA	NA	298.448977507253	0.10223958439237	1.07343853457372	0.74409597172809	0.456818416171238	1	382	339	352	293	285	384
ENSG00000274605.2	NA	NA	NA	NA	NA	308.660000878934	0.155605808769724	1.11388925844506	0.743981891242166	0.456887430620861	1	48	43	58	41	31	57
ENSG00000166847.10	NA	NA	NA	NA	NA	20840.3350273339	0.0312064975866754	1.02186633526622	0.743711740653573	0.457050885035555	1	28995	27599	26380	25444	23914	28394
ENSG00000197062.11	ZSCAN26	chr6	28267010	28278224	+	1400.2524191264	0.0610419149679873	1.04321890198067	0.743581790742355	0.457129522833116	1	2696	2375	2205	2057	2157	2456
ENSG00000158373.8	HIST1H2BD	chr6	26158146	26171349	+	1077.2690937779	-0.119029836120898	0.920806653968625	-0.743461079977502	0.457202576467989	1	1236	1394	1338	1323	1291	1517
ENSG00000115317.11	HTRA2	chr2	74529377	74533348	+	2232.00643062486	0.059609124146099	1.04218335916343	0.743447611165379	0.457210728141663	1	2885	3153	2973	2689	2448	3175
ENSG00000231698.2	AP002856.2	chr11	131253422	131350917	+	130.688844878428	0.621515202931167	1.53849014564201	0.743333224104278	0.457279961441672	1	4	1	3	1	0	4
ENSG00000115109.14	NA	NA	NA	NA	NA	4593.63536430064	-0.0402091857622328	0.972513926052531	-0.743119977386275	0.457409045725286	1	4785	4564	4421	4475	4259	4804
ENSG00000253554.7	NA	NA	NA	NA	NA	103.508099794082	-0.112960963949617	0.924688297739899	-0.742944140246492	0.457515500319738	1	294	289	270	286	272	326
ENSG00000075292.19	NA	NA	NA	NA	NA	14772.4348026707	-0.0892325270809686	0.940022681681858	-0.7429124156709	0.457534708362209	1	13721	13293	11912	13001	12457	14104
ENSG00000119326.15	NA	NA	NA	NA	NA	4617.20934763327	0.0992239114106458	1.07119706389152	0.742707607353018	0.457658723023765	1	241	210	209	166	167	262
ENSG00000251602.7	NA	NA	NA	NA	NA	370.414853281569	0.0872696261554142	1.06235771262381	0.742632403847629	0.457704264666062	1	373	322	281	271	258	354
ENSG00000077009.13	NMRK2	chr19	3933103	3942416	+	694.765610980424	0.618988339871906	1.53579785704967	0.742575507403699	0.457738721631685	1	3	3	2	3	0	2
ENSG00000260855.1	AL591848.4	chr1	246772301	246775772	+	292.117478318531	-0.088983591904236	0.940184895382975	-0.742379141977245	0.457857653370109	1	707	661	688	682	631	786
ENSG00000103342.13	NA	NA	NA	NA	NA	24932.9782008197	-0.0531277998965964	0.963844422631469	-0.742317932103467	0.457894729615731	1	20607	19843	20319	19559	17922	23124
ENSG00000237976.1	AL391069.3	chr1	151346967	151348027	+	163.467935564203	-0.121264830846554	0.919381262825958	-0.742205486730337	0.45796284478621	1	146	133	118	138	136	138
ENSG00000258289.8	CHURC1	chr14	64914361	64944591	+	3341.98784466794	-0.0523686844424738	0.964351710522535	-0.74201412010867	0.45807878054566	1	4832	5210	4952	4965	4319	5663
ENSG00000162688.17	NA	NA	NA	NA	NA	5237.76976791564	-0.0644571384626793	0.956305091196266	-0.741966685027385	0.458107520716789	1	4319	4407	4594	4438	3949	4994
ENSG00000175426.11	NA	NA	NA	NA	NA	13947.594929418	-0.0726123897187996	0.950914550050384	-0.741912648190191	0.458140262020691	1	38507	42983	40439	42559	36544	43717
ENSG00000159166.15	NA	NA	NA	NA	NA	908.605524668351	0.620242932746464	1.53713399464386	0.741828898528281	0.458191009130099	1	0	3	5	3	0	2
ENSG00000132153.15	NA	NA	NA	NA	NA	11402.424604203	0.0379692919567581	1.02666769266683	0.741809577999912	0.458202716621563	1	12744	13107	11957	11432	10650	13247
ENSG00000128604.20	NA	NA	NA	NA	NA	81.1170956770284	-0.160347179440178	0.894809712235588	-0.741733231759078	0.458248981126414	1	51	54	60	62	51	64
ENSG00000138074.15	NA	NA	NA	NA	NA	9735.99121780765	0.0790796521169196	1.05634394516746	0.741558715492115	0.458354744812563	1	6914	7041	6652	6085	5615	7022
ENSG00000133226.17	NA	NA	NA	NA	NA	15684.8812494998	-0.0426172452507634	0.970892018474825	-0.74142607362355	0.458435140130527	1	5740	5932	5839	5493	5181	6666
ENSG00000197937.12	ZNF347	chr19	53124072	53159075	-	1761.40496842711	-0.0796071798596417	0.946315276429595	-0.741392280769886	0.45845562351847	1	1378	1147	1056	1132	1133	1358
ENSG00000166669.13	ATF7IP2	chr16	10326434	10483638	+	556.614587759855	-0.136497385015011	0.909725132244401	-0.740973108132793	0.458709745808393	1	282	314	331	348	266	367
ENSG00000272054.1	AC007390.2	chr2	37208875	37212677	+	39.6597748281491	-0.275465914295865	0.82618346144672	-0.740914725014597	0.458745146681349	1	24	27	25	25	31	32
ENSG00000185614.7	NA	NA	NA	NA	NA	98.7660904982628	0.176618279624145	1.13023148141715	0.740801686523335	0.458813692444537	1	185	188	133	142	115	174
ENSG00000159210.10	NA	NA	NA	NA	NA	4238.31630910108	0.0526470921630084	1.03716619697386	0.740744818723984	0.458848178857034	1	2560	2500	2551	2276	2138	2628
ENSG00000235174.1	AC019205.3	chr6	73373108	73373263	-	122.426458522591	-0.226672397841489	0.854603779303904	-0.740562147316815	0.458958966340782	1	30	24	44	36	43	30
ENSG00000108107.15	NA	NA	NA	NA	NA	32088.7841324951	0.0958439624471228	1.06869039862346	0.740561604377789	0.458959295647545	1	17242	17229	16217	14724	13903	16835
ENSG00000228998.4	AC091167.2	chr15	90275129	90275716	+	160.246013421825	0.115030088810755	1.08299763226122	0.740511786452218	0.458989512089722	1	230	205	182	173	149	227
ENSG00000125731.13	NA	NA	NA	NA	NA	156.982379447788	-0.38262224719122	0.767042144551735	-0.740450610489743	0.459026619132615	1	4	10	2	8	5	7
ENSG00000104731.14	NA	NA	NA	NA	NA	2133.45149880154	0.0751663778932869	1.05348252115517	0.740443088720012	0.459031181671883	1	1289	1252	1072	1110	976	1198
ENSG00000185608.8	MRPL40	chr22	19431902	19436075	+	1220.72914931372	0.0725654639413974	1.05158499678619	0.740420170554761	0.459045083481039	1	1298	1259	1268	1135	1002	1364
ENSG00000068971.14	NA	NA	NA	NA	NA	3906.24453916475	0.0611465971395868	1.0432946008492	0.739937364626632	0.459338001012486	1	10636	10760	9940	9280	8693	10847
ENSG00000230409.3	TCEA1P2	chr3	37275693	37276598	+	59.2209275379814	-0.177853935227381	0.884017028293691	-0.739824720946466	0.459406356799858	1	36	45	42	42	37	55
ENSG00000072134.15	EPN2	chr17	19215615	19336715	+	5100.48171560576	-0.0430340609816601	0.970611554065486	-0.739762173665561	0.459444314949976	1	8092	7481	7107	7372	6817	8188
ENSG00000138768.14	USO1	chr4	75724593	75814286	+	13868.2154300681	-0.0650473845225261	0.955913920612896	-0.739755191119543	0.459448552565788	1	5641	5201	5357	5266	4971	6010
ENSG00000259153.2	NA	NA	NA	NA	NA	613.719785514544	-0.065481063381546	0.955626612939471	-0.73959888408422	0.459543418989407	1	1296	1274	1280	1286	1148	1432
ENSG00000064225.12	ST3GAL6	chr3	98732236	98821201	+	1298.1773949517	-0.0923555153009647	0.937990024362909	-0.739553587566441	0.459570912563344	1	411	348	390	370	382	420
ENSG00000204072.3	ARMCX7P	chrX	101597510	101598671	+	31.9898064832672	1.54999324142583	2.92815767435801	0.739472138603677	0.459620351861156	1	122	163	46	4	18	94
ENSG00000183864.5	NA	NA	NA	NA	NA	5446.02402023663	0.0796088565614582	1.05673150070532	0.7392197665095	0.459773559940022	1	3992	3412	3196	2992	3263	3292
ENSG00000166949.16	NA	NA	NA	NA	NA	1819.40436411966	-0.21989584494304	0.858627422621563	-0.739160435361499	0.459809582379897	1	29	19	19	20	23	32
ENSG00000155366.17	NA	NA	NA	NA	NA	2086.46630818658	0.0841556203382725	1.06006712433751	0.738954987962659	0.45993433035844	1	2388	2338	2323	2225	1867	2279
ENSG00000126583.11	NA	NA	NA	NA	NA	225.54921395402	0.131942079434452	1.09576777325344	0.738945388840055	0.459940159423706	1	224	246	275	205	215	231
ENSG00000140691.17	NA	NA	NA	NA	NA	1222.95525137667	0.0568472532588979	1.04019012954966	0.738887889563281	0.459975076713542	1	1760	1810	1756	1588	1452	1881
