,dPSI_iPSC-4088-10x,dPSI_iPSC-4088-3x,dPSI_iPSC-4090-10x,dPSI_iPSC-4090-3x,dPSI_iPSC-4714-10x,dPSI_iPSC-4714-3x,dPSI_iPSC-4741-10x,dPSI_iPSC-4741-3x,dPSI_iPSC-4748-10x,dPSI_iPSC-4748-3x,dPSI_iPSC-5420-10x,dPSI_iPSC-5420-3x,dPSI_iPSC-6152-10x,dPSI_iPSC-6152-3x,dPSI_iPSC-6527-10x,dPSI_iPSC-6527-3x,dPSI_iPSC-6866-10x,dPSI_iPSC-6866-3x,dPSI_iPSC-6960-10x,dPSI_iPSC-6960-3x,dPSI_iPSC-9701-10x,dPSI_iPSC-9701-3x,dPSI_NGN2-4088-10x,dPSI_NGN2-4088-3x,dPSI_NGN2-4090-10x,dPSI_NGN2-4090-3x,dPSI_NGN2-4714-10x,dPSI_NGN2-4714-3x,dPSI_NGN2-4741-10x,dPSI_NGN2-4741-3x,dPSI_NGN2-4748-10x,dPSI_NGN2-4748-3x,dPSI_NGN2-5420-10x,dPSI_NGN2-5420-3x,dPSI_NGN2-6152-10x,dPSI_NGN2-6152-3x,dPSI_NGN2-6527-10x,dPSI_NGN2-6527-3x,dPSI_NGN2-6866-10x,dPSI_NGN2-6866-3x,dPSI_NGN2-6960-10x,dPSI_NGN2-6960-3x,dPSI_NGN2-9701-10x,dPSI_NGN2-9701-3x,minpadj_maxPdPSI_iPSC-4088-10x,minpadj_maxPdPSI_iPSC-4088-3x,minpadj_maxPdPSI_iPSC-4090-10x,minpadj_maxPdPSI_iPSC-4090-3x,minpadj_maxPdPSI_iPSC-4714-10x,minpadj_maxPdPSI_iPSC-4714-3x,minpadj_maxPdPSI_iPSC-4741-10x,minpadj_maxPdPSI_iPSC-4741-3x,minpadj_maxPdPSI_iPSC-4748-10x,minpadj_maxPdPSI_iPSC-4748-3x,minpadj_maxPdPSI_iPSC-5420-10x,minpadj_maxPdPSI_iPSC-5420-3x,minpadj_maxPdPSI_iPSC-6152-10x,minpadj_maxPdPSI_iPSC-6152-3x,minpadj_maxPdPSI_iPSC-6527-10x,minpadj_maxPdPSI_iPSC-6527-3x,minpadj_maxPdPSI_iPSC-6866-10x,minpadj_maxPdPSI_iPSC-6866-3x,minpadj_maxPdPSI_iPSC-6960-10x,minpadj_maxPdPSI_iPSC-6960-3x,minpadj_maxPdPSI_iPSC-9701-10x,minpadj_maxPdPSI_iPSC-9701-3x,minpadj_maxPdPSI_NGN2-4088-10x,minpadj_maxPdPSI_NGN2-4088-3x,minpadj_maxPdPSI_NGN2-4090-10x,minpadj_maxPdPSI_NGN2-4090-3x,minpadj_maxPdPSI_NGN2-4714-10x,minpadj_maxPdPSI_NGN2-4714-3x,minpadj_maxPdPSI_NGN2-4741-10x,minpadj_maxPdPSI_NGN2-4741-3x,minpadj_maxPdPSI_NGN2-4748-10x,minpadj_maxPdPSI_NGN2-4748-3x,minpadj_maxPdPSI_NGN2-5420-10x,minpadj_maxPdPSI_NGN2-5420-3x,minpadj_maxPdPSI_NGN2-6152-10x,minpadj_maxPdPSI_NGN2-6152-3x,minpadj_maxPdPSI_NGN2-6527-10x,minpadj_maxPdPSI_NGN2-6527-3x,minpadj_maxPdPSI_NGN2-6866-10x,minpadj_maxPdPSI_NGN2-6866-3x,minpadj_maxPdPSI_NGN2-6960-10x,minpadj_maxPdPSI_NGN2-6960-3x,minpadj_maxPdPSI_NGN2-9701-10x,minpadj_maxPdPSI_NGN2-9701-3x
STEAP2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013119611021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STIM2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108000808284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STK10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.518606014723994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979471598788865,NA,NA,NA,NA,NA
STK19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310649181391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00427417379875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STOX2,0.351329120349145,NA,NA,NA,0.447300020787598,NA,-0.433764473313775,NA,0.436907795997907,NA,0.613868693194224,NA,NA,NA,NA,NA,0.560599964654904,NA,NA,NA,-0.376947916537882,NA,0.320562043634748,NA,NA,NA,0.404328550541298,NA,NA,NA,0.395160114075191,NA,0.454135021084822,NA,0.368959647755623,NA,0.33854198865456,NA,0.416746460866308,NA,0.360214078104787,NA,NA,NA,0.00122715113651395,NA,NA,NA,0.00200373815618854,NA,0.989412210350095,NA,0.00696652267310839,NA,0.999996161615993,NA,NA,NA,NA,NA,0.012882492285311,NA,NA,NA,0.902177647492839,NA,4.79845163819753e-05,NA,NA,NA,6.07270173322321e-07,NA,NA,NA,9.1814433935784e-07,NA,0.00156712296753185,NA,9.51717272581598e-07,NA,4.45612960180433e-07,NA,2.2004864701572e-06,NA,7.59320624785915e-08,NA,NA,NA
STRN,NA,NA,NA,NA,NA,NA,0.403429614744927,0.326488082147631,NA,NA,0.43799557812752,0.282098340459488,0.350406830697828,NA,NA,NA,0.358773095146804,NA,NA,NA,NA,NA,0.527999677049402,0.417545443380942,0.352913396997484,NA,0.413076833480979,NA,0.51936276778674,0.393079202508522,0.402494248190455,NA,0.567933839064829,0.302426655590164,0.538425677016698,0.301282671568438,0.398870297622602,NA,0.427661278728123,NA,0.403662834590812,0.276902683913592,0.422440462256963,NA,NA,NA,NA,NA,NA,NA,0.000151174252885999,0.00158033876935361,NA,NA,0.00218884959738834,0.00898252724259286,0.00413641007671254,NA,NA,NA,9.56066623831969e-05,NA,NA,NA,NA,NA,1.88813832304912e-05,0.00521587917507401,0.000668274665919487,NA,0.000546204390207322,NA,7.13239469688995e-06,0.018911822643961,0.00919850614352904,NA,7.26762157768911e-06,0.0194639372163322,1.0252293721152e-05,0.0113199924151843,0.00589607082135094,NA,0.000574177067736032,NA,0.00362627654272243,0.0380223969352489,0.000671012947688976,NA
STRN3,-0.363,-0.369,-0.36,-0.333,-0.361,-0.331,-0.414,-0.348,-0.34,-0.3,-0.407,-0.544,-0.33,-0.381,-0.352,-0.504,-0.379,-0.342,-0.352,-0.525,-0.418,-0.555,-0.323,-0.312,-0.342,-0.521,-0.332,-0.324,-0.325,-0.312,-0.341,-0.374,-0.361,-0.424,-0.317,-0.357,-0.349,-0.538,-0.323,-0.305,-0.314,-0.584,-0.352,-0.522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRN4,0.27974698354148,NA,NA,NA,0.328912165447744,NA,NA,NA,NA,NA,0.259774459168917,NA,NA,NA,NA,NA,0.445241696344135,NA,NA,NA,NA,NA,-0.369,NA,0.383347877779245,NA,-0.457,NA,0.438103855392698,NA,-0.349,NA,0.414144974959973,NA,0.371017607739392,NA,0.359796398764797,NA,0.415056710398733,NA,-0.316,NA,0.353621422626071,NA,2.20238259553898e-06,NA,NA,NA,1.40770134733721e-05,NA,NA,NA,NA,NA,1.68936510654397e-05,NA,NA,NA,NA,NA,3.71875885688686e-07,NA,NA,NA,NA,NA,0,NA,4.17273238574488e-06,NA,0,NA,7.67385721822182e-07,NA,0,NA,1.32714630110555e-05,NA,1.12211206156819e-05,NA,6.59452306470205e-07,NA,1.30095674994446e-06,NA,0,NA,1.0265309693373e-05,NA
STXBP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260422677472676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00315497090826315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STXBP5L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.498006160480899,0.45690582114197,0.436939037746623,0.327575575904596,0.516908653740841,0.295869159903609,0.434469284548275,NA,0.446819930766676,0.320005223559106,0.484740757031316,0.373408850735117,0.460491826639579,0.288841496602035,0.497125160517435,0.352763171899412,0.432941820937022,0.342734962373873,0.404414659901403,NA,0.438737390458576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56734789113768e-05,9.28138856346969e-05,0.00012064185085854,0.0138895896710053,7.05062170138924e-06,0.0250304500611077,0.000129866094624969,NA,0.00222362574368025,0.0109153233559151,4.17631981151616e-05,0.00147769216897629,7.07133291567554e-05,0.0385846922519406,0.000279180815994191,0.0457129341958957,0.000943034656267009,0.00812307683048416,0.0276794648418177,NA,0.000298823839483654,NA
SUPT20H,NA,NA,NA,NA,NA,NA,0.515562567846414,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.450118714900218,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.388017302808448,NA,0.585692963575625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42314752641222e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0210662521234252,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7473873138631e-07,NA,5.85617018363731e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SYNE4,-0.355,0.304,NA,NA,NA,NA,NA,NA,NA,NA,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318,NA,NA,-0.481,0.323,NA,NA,NA,-0.367,NA,-0.396,NA,NA,NA,NA,NA,NA,NA,0.435,0.000499085344321,0.00299232432924,NA,NA,NA,NA,NA,NA,NA,NA,0.000119929821152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0252486639785,NA,NA,0.00678880986971,0.00375436424833,NA,NA,NA,0.00909550360527,NA,0.00346942736695,NA,NA,NA,NA,NA,NA,NA,0.000408851513247
SYT14,NA,NA,NA,NA,0.257467103196499,NA,0.300141280183781,NA,0.252292062002101,NA,NA,NA,NA,NA,NA,NA,0.25650221201914,NA,NA,NA,-0.274289138787968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000639540916750276,NA,0.0419964161741316,NA,0.0473271162516835,NA,NA,NA,NA,NA,NA,NA,0.0112548168470554,NA,NA,NA,0.0170416639747065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SYT3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473859113756967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.967231850142684,NA,NA,NA,NA,NA,NA
SYTL2,0.388,NA,NA,0.507,0.549,NA,0.318,NA,NA,0.391,NA,0.49,NA,0.304,NA,0.356,0.39,NA,NA,0.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00506660657883,NA,NA,0.00259643627051,0.00112388121599,NA,0.00794378601741,NA,NA,0.0108066634893,NA,0.00292903825452,NA,0.0119618221144,NA,0.0130171847474,0.00283411126199,NA,NA,0.0154585163865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAB3,NA,NA,NA,NA,NA,NA,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0418976371156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0144124646716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TACC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.281416244815571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0468175741653243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390164529069926,0.396642973289893,NA,0.38632219248721,NA,NA,0.387311458698592,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.379100386984505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143258219559392,1.07132748482835e-06,NA,0.0398454605431545,NA,NA,0.0216868539276801,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253253647843098,NA
TAF2,-0.546,-0.351,-0.426,-0.355,-0.615,-0.383,-0.426,-0.393,-0.543,NA,-0.577,-0.349,-0.505,NA,-0.48,NA,-0.608,-0.408,-0.523,-0.34,-0.471,0.269354882656434,-0.782,-0.45,-0.63,-0.305,-0.763,-0.484,-0.653,0.479086362582598,-0.654,-0.428,-0.635,-0.362,-0.583,-0.387,-0.576,-0.303,-0.676,-0.366,-0.674,-0.432,-0.608,-0.38,0,0,0,0,0,0,1.06334583995e-11,1.31677462353e-07,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,0.00131033772228442,0,0,0,0,0,0,0,0.000268414478986209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANGO2,NA,-0.475365408647556,0.464151737060282,NA,-0.443439754666636,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426383718660804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.423096234018141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968642209605397,0.948211458188846,NA,0.941145250272311,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916880867110227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945080495217785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TARBP1,NA,NA,NA,NA,-0.314,NA,-0.867,NA,NA,NA,NA,NA,-0.302,NA,NA,NA,-0.306,NA,NA,NA,NA,NA,0.40579368213924,NA,0.307710498910423,NA,-0.319,0.31707996108003,-0.356,-0.306,0.316326711955693,0.285061905851152,0.373891086748778,-0.395099864093033,-0.3,NA,NA,NA,0.466061672517125,NA,0.387060892339992,NA,NA,NA,NA,NA,NA,NA,0.00414456105003,NA,0,NA,NA,NA,NA,NA,2.86220539116e-07,NA,NA,NA,0.0032119711798,NA,NA,NA,NA,NA,0.00165091719377782,NA,0.0432887805119906,NA,3.1398848885e-08,0.00582594630773325,0,1.28155896029e-06,0.020326507848478,0.0199839274196646,0.0190718380121071,0.925934458378529,4.25672468975e-07,NA,NA,NA,0.0259886769620237,NA,0.00250319425704556,NA,NA,NA
TASOR2,-0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.357,NA,NA,NA,NA,NA,-0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0151692073935,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422571907208,NA,NA,NA,NA,NA,1.64142521529e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TASP1,NA,NA,NA,NA,NA,NA,0.693142176056529,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.469195305219467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596969924923598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00679183493456447,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998273293181076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999992425761477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TAZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.28718043615218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00788589264326111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TBC1D25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427892291451791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956817146710119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCF4,0.392033306420967,NA,NA,NA,0.419848215484236,NA,0.480416060716056,0.252300524509119,0.309613134124975,NA,0.432209091932195,NA,0.344728138557101,NA,0.254799691641706,NA,0.512486567882338,0.293075604144636,0.295027416723265,NA,0.31001344550529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.34623689857046e-07,NA,NA,NA,2.15300348827116e-07,NA,4.34662491635927e-08,0.000118646438732871,2.35258359778623e-07,NA,8.86248304665071e-07,NA,2.94890800315583e-07,NA,4.85096502477283e-06,NA,2.20095911303143e-07,8.88501719279915e-06,7.9138156409282e-06,NA,9.18965851980682e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TDP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0205248524143,NA,NA,NA,NA,NA,NA
TENT2,0.38792020653819,NA,0.462286413524344,NA,0.497747490979441,-0.38248865476526,0.518627038062826,0.339706228959195,0.378642783546816,NA,0.683459314318256,-0.277577360019295,0.362896641649227,NA,0.296740664106921,NA,0.528821864364151,0.260615189126606,0.3440197529608,NA,0.312449738863273,NA,0.457760804379381,0.286045713163627,0.466749357365,0.289827056135863,0.564150691501796,0.402308915091241,0.573674346745485,0.432211692265065,0.552307192915488,0.365813724532755,0.398445441760909,0.554931252800294,0.522736524735708,0.310630780515194,0.4925051722979,0.293211037458083,0.455517298111426,0.32081074989528,0.650557495514498,0.335328679643939,0.527766315353998,0.330502351963968,1.26765807662831e-06,NA,0.995689390326569,NA,2.29047710931329e-05,0.000136445651608373,2.34679541738124e-06,1.5674882599258e-05,1.41968129968277e-06,NA,0.999999940699025,0.00209500308048731,1.50001602171043e-05,NA,2.08045785463641e-05,NA,4.63991378044374e-09,2.7076715503755e-05,5.87148595124314e-05,NA,1.7738485478337e-06,NA,1.57323857916839e-05,4.2256268302953e-05,4.50326579971193e-05,0.00111638233199034,8.8245359763813e-08,3.32884206961108e-07,2.5974307477705e-08,2.34707470721042e-05,1.79693337171889e-06,0.0018482108161058,0.00014908159922027,0.0124533837688161,0.00015347172596105,0.000987355445712649,0.00083690286770591,0.00100371113662711,2.61511333218634e-05,6.84059754376882e-05,0.0074678231879076,4.33293439564599e-05,7.57040694241589e-06,0.0041690250322157
TET1,0.396545678062941,NA,NA,NA,0.269768659666482,NA,NA,NA,0.429455830186603,NA,NA,NA,NA,NA,NA,NA,0.253205090130708,NA,NA,NA,NA,NA,0.513086519984483,NA,-0.45390755615945,NA,0.366715261858185,0.277182363824099,0.362288889510098,NA,0.388866146793778,-0.385507230226266,-0.459934262293882,NA,0.494438952837545,NA,0.5542424001819,NA,0.343461234637677,NA,0.580951831727864,NA,0.485965745467967,NA,0.980127957230293,NA,NA,NA,1.63560966101454e-09,NA,NA,NA,0.997972271577979,NA,NA,NA,NA,NA,NA,NA,0.00529734851459794,NA,NA,NA,NA,NA,3.8570779913234e-05,NA,0.986618479026048,NA,9.08903454487297e-06,0.00270753040160791,8.60709887927661e-07,NA,2.15352420069418e-05,0.90131431121237,0.992932262660113,NA,0.998978380647599,NA,0.999994149595611,NA,2.61511333218634e-05,NA,0.999991031533843,NA,0.0003871973726654,NA
TFR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.427308875018591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948530977563043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THOP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000754955436452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THSD7B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.403057972120193,NA,0.906831912602481,0.546169205791438,NA,NA,NA,NA,0.481542151205301,NA,NA,NA,NA,NA,NA,NA,0.262456358313728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00038195541663989,NA,0.000516460709982084,0.004678187063504,NA,NA,NA,NA,0.00157944738721991,NA,NA,NA,NA,NA,NA,NA,0.00132893524354418,NA
THUMPD3-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.442731883821212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95860568794318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TIAM1,0.429587201241914,0.353478842174682,NA,NA,0.403868505798709,NA,0.291720391713463,NA,-0.612160045593628,NA,-0.722465529764679,NA,0.263593309527765,NA,0.4014617969726,NA,0.746259659914658,-0.401571457158793,0.377926860721357,NA,0.59532434409578,NA,0.677652739805974,NA,0.56346153835908,NA,0.715744919624528,0.290773675726984,0.486308239605704,NA,0.564398844337582,NA,0.67396173698001,0.316066076326038,0.508728179533978,0.289030911455485,0.539998427542875,NA,0.566963453935238,NA,0.719624264457336,NA,0.53808109551497,NA,0.0393414508910574,0.00751534386600318,NA,NA,0.022675762635684,NA,0.000677513012487322,NA,0.999996083516257,NA,0.999999988923089,NA,0.000940704191006653,NA,0.00526909298872739,NA,4.65060262748531e-05,0.920378603534704,0.0206787315736636,NA,0.00269585043794006,NA,8.50058447900151e-07,NA,1.91947077395681e-06,NA,1.0113247277402e-07,4.51002723475287e-05,2.3441790970385e-06,NA,6.17389846065354e-06,NA,3.03780736937306e-05,0.00224463501100766,0.000499138504409804,8.33256703726809e-05,5.34016004836303e-06,NA,2.94331753402462e-06,NA,1.31652891883046e-06,NA,5.57537911578643e-06,NA
TIMM23B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.570083153567161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998549112131618,NA,NA,NA,NA,NA,NA,NA
