TST_ID	Plate_Name	Well	Well_Row	Well_Column	Sample_Name	Sample_Type	Sample_Process	Concentration	Volume	RIN	Annotated_By	Organism	Organ	Tissue	Cell_Type	Cell_Line	Gender	Disease	Race	Ethnicity	Treatment	Timepoint	Genotype	Age	Index_ID	Index_Tag	Index_ID2	Index_Tag2	Status	Status_Time	Notes	Sapio_Profile	Sapio_Submission_ID	Sapio_Request_ID	Sapio_Request_Name	Sapio_Plate_ID	Sapio_Plate_Name	Sapio_Sample_ID	Sapio_IndexBarcode	Sapio_URL	ID
TST12086	Plate1	D7	D	7	NGN2-BIO-2195327-3x-4	RNA	ELN Illumina RNA Sequencing	24.93	17	6.31		Homo sapiens									NGN2_2195327_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913418		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913418;view=dataRecord	32250
TST12086	Plate1	C2	C	2	NGN2-BIO-2197294-10x-1	RNA	ELN Illumina RNA Sequencing	16.63	15	5.07		Homo sapiens									NGN2_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913377		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913377;view=dataRecord	32209
TST12086	Plate1	B4	B	4	NGN2-BIO-2197294-10x-2	RNA	ELN Illumina RNA Sequencing	23.06	15	8.15		Homo sapiens									NGN2_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913392		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913392;view=dataRecord	32224
TST12086	Plate1	A6	A	6	NGN2-BIO-2197294-10x-3	RNA	ELN Illumina RNA Sequencing	26.25	17	7.29		Homo sapiens									NGN2_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913407		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913407;view=dataRecord	32239
TST12086	Plate1	H7	H	7	NGN2-BIO-2197294-10x-4	RNA	ELN Illumina RNA Sequencing	23.68	17	6.75		Homo sapiens									NGN2_2197294_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913422		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913422;view=dataRecord	32254
TST12086	Plate1	D1	D	1	NGN2-BIO-2197294-3x-1	RNA	ELN Illumina RNA Sequencing	27.75	15	5.91		Homo sapiens									NGN2_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913370		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913370;view=dataRecord	32202
TST12086	Plate1	C3	C	3	NGN2-BIO-2197294-3x-2	RNA	ELN Illumina RNA Sequencing	26.55	15	8.12		Homo sapiens									NGN2_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913385		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913385;view=dataRecord	32217
TST12086	Plate1	B5	B	5	NGN2-BIO-2197294-3x-3	RNA	ELN Illumina RNA Sequencing	31.8	17	5.08		Homo sapiens									NGN2_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913400		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913400;view=dataRecord	32232
TST12086	Plate1	A7	A	7	NGN2-BIO-2197294-3x-4	RNA	ELN Illumina RNA Sequencing	25.05	17	6.29		Homo sapiens									NGN2_2197294_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913415		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913415;view=dataRecord	32247
TST12086	Plate1	A1	A	1	NGN2-DMSO-1	RNA	ELN Illumina RNA Sequencing	30.13	15	6.37		Homo sapiens									NGN2_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913367		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913367;view=dataRecord	32199
TST12086	Plate1	H2	H	2	NGN2-DMSO-2	RNA	ELN Illumina RNA Sequencing	32.99	15	8.18		Homo sapiens									NGN2_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913382		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913382;view=dataRecord	32214
TST12086	Plate1	G4	G	4	NGN2-DMSO-3	RNA	ELN Illumina RNA Sequencing	32.94	17	6.84		Homo sapiens									NGN2_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913397		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913397;view=dataRecord	32229
TST12086	Plate1	F6	F	6	NGN2-DMSO-4	RNA	ELN Illumina RNA Sequencing	31.11	17	5.16		Homo sapiens									NGN2_DMSO									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913412		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913412;view=dataRecord	32244
TST12086	Plate3	A2	A	2	Sy5Y-BIO-1755497-10x-1	RNA	ELN Illumina RNA Sequencing	233.8	14	7.32		Homo sapiens									Sy5Y_1755497_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913515		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913515;view=dataRecord	32347
TST12086	Plate3	H3	H	3	Sy5Y-BIO-1755497-10x-2	RNA	ELN Illumina RNA Sequencing	116.9	14	7.55		Homo sapiens									Sy5Y_1755497_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913530		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913530;view=dataRecord	32362
TST12086	Plate3	G5	G	5	Sy5Y-BIO-1755497-10x-3	RNA	ELN Illumina RNA Sequencing	114.6	14	9.53		Homo sapiens									Sy5Y_1755497_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913545		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913545;view=dataRecord	32377
TST12086	Plate3	F7	F	7	Sy5Y-BIO-1755497-10x-4	RNA	ELN Illumina RNA Sequencing	124.4	14	8.59		Homo sapiens									Sy5Y_1755497_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913560		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913560;view=dataRecord	32392
TST12086	Plate1	F9	F	9	Sy5Y-BIO-1755497-10x-bridge-a	RNA	ELN Illumina RNA Sequencing	97.44	7	9.71		Homo sapiens									Sy5Y_1755497_10x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913436		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913436;view=dataRecord	32268
TST12086	Plate2	F9	F	9	Sy5Y-BIO-1755497-10x-bridge-b	RNA	ELN Illumina RNA Sequencing	97.44	7	9.71		Homo sapiens									Sy5Y_1755497_10x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913506		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913506;view=dataRecord	32338
TST12086	Plate3	F9	F	9	Sy5Y-BIO-1755497-10x-bridge-c	RNA	ELN Illumina RNA Sequencing	97.44	7	9.71		Homo sapiens									Sy5Y_1755497_10x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913576		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913576;view=dataRecord	32408
TST12086	Plate3	B1	B	1	Sy5Y-BIO-1755497-3x-1	RNA	ELN Illumina RNA Sequencing	221.4	14	7.38		Homo sapiens									Sy5Y_1755497_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913508		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913508;view=dataRecord	32340
TST12086	Plate3	A3	A	3	Sy5Y-BIO-1755497-3x-2	RNA	ELN Illumina RNA Sequencing	164.8	14	7.27		Homo sapiens									Sy5Y_1755497_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913523		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913523;view=dataRecord	32355
TST12086	Plate3	G6	G	6	Sy5Y-BIO-1755497-3x-4	RNA	ELN Illumina RNA Sequencing	117.7	14	9.27		Homo sapiens									Sy5Y_1755497_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913553		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913553;view=dataRecord	32385
TST12086	Plate1	E9	E	9	Sy5Y-BIO-1755497-3x-bridge-a	RNA	ELN Illumina RNA Sequencing	106.3	7	9.78		Homo sapiens									Sy5Y_1755497_3x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913435		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913435;view=dataRecord	32267
TST12086	Plate2	E9	E	9	Sy5Y-BIO-1755497-3x-bridge-b	RNA	ELN Illumina RNA Sequencing	106.3	7	9.78		Homo sapiens									Sy5Y_1755497_3x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913505		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913505;view=dataRecord	32337
TST12086	Plate3	E9	E	9	Sy5Y-BIO-1755497-3x-bridge-c	RNA	ELN Illumina RNA Sequencing	106.3	7	9.78		Homo sapiens									Sy5Y_1755497_3x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913575		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913575;view=dataRecord	32407
TST12086	Plate3	H1	H	1	Sy5Y-BIO-2006152-10x-1	RNA	ELN Illumina RNA Sequencing	193.8	14	7.53		Homo sapiens									Sy5Y_2006152_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913514		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913514;view=dataRecord	32346
TST12086	Plate3	G3	G	3	Sy5Y-BIO-2006152-10x-2	RNA	ELN Illumina RNA Sequencing	155.3	14	8.34		Homo sapiens									Sy5Y_2006152_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913529		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913529;view=dataRecord	32361
TST12086	Plate3	F5	F	5	Sy5Y-BIO-2006152-10x-3	RNA	ELN Illumina RNA Sequencing	135.6	14	9.76		Homo sapiens									Sy5Y_2006152_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913544		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913544;view=dataRecord	32376
TST12086	Plate3	E7	E	7	Sy5Y-BIO-2006152-10x-4	RNA	ELN Illumina RNA Sequencing	164.3	14	8.68		Homo sapiens									Sy5Y_2006152_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913559		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913559;view=dataRecord	32391
TST12086	Plate1	D9	D	9	Sy5Y-BIO-2006152-10x-bridge-a	RNA	ELN Illumina RNA Sequencing	108.6	7	9.61		Homo sapiens									Sy5Y_2006152_10x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913434		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913434;view=dataRecord	32266
TST12086	Plate2	D9	D	9	Sy5Y-BIO-2006152-10x-bridge-b	RNA	ELN Illumina RNA Sequencing	108.6	7	9.61		Homo sapiens									Sy5Y_2006152_10x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913504		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913504;view=dataRecord	32336
TST12086	Plate3	D9	D	9	Sy5Y-BIO-2006152-10x-bridge-c	RNA	ELN Illumina RNA Sequencing	108.6	7	9.61		Homo sapiens									Sy5Y_2006152_10x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913574		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913574;view=dataRecord	32406
TST12086	Plate3	A1	A	1	Sy5Y-BIO-2006152-3x-1	RNA	ELN Illumina RNA Sequencing	8.67	14	5		Homo sapiens									Sy5Y_2006152_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913507		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913507;view=dataRecord	32339
TST12086	Plate3	H2	H	2	Sy5Y-BIO-2006152-3x-2	RNA	ELN Illumina RNA Sequencing	156.3	14	7.07		Homo sapiens									Sy5Y_2006152_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913522		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913522;view=dataRecord	32354
TST12086	Plate3	G4	G	4	Sy5Y-BIO-2006152-3x-3	RNA	ELN Illumina RNA Sequencing	113.9	14	9.89		Homo sapiens									Sy5Y_2006152_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913537		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913537;view=dataRecord	32369
TST12086	Plate3	F6	F	6	Sy5Y-BIO-2006152-3x-4	RNA	ELN Illumina RNA Sequencing	135.6	14	9.17		Homo sapiens									Sy5Y_2006152_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913552		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913552;view=dataRecord	32384
TST12086	Plate1	C9	C	9	Sy5Y-BIO-2006152-3x-bridge-a	RNA	ELN Illumina RNA Sequencing	103.59	7	9.85		Homo sapiens									Sy5Y_2006152_3x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913364	BRP100562	1913433		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913433;view=dataRecord	32265
TST12086	Plate2	C9	C	9	Sy5Y-BIO-2006152-3x-bridge-b	RNA	ELN Illumina RNA Sequencing	103.59	7	9.85		Homo sapiens									Sy5Y_2006152_3x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913365	BRP100563	1913503		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913503;view=dataRecord	32335
TST12086	Plate3	C9	C	9	Sy5Y-BIO-2006152-3x-bridge-c	RNA	ELN Illumina RNA Sequencing	103.59	7	9.85		Homo sapiens									Sy5Y_2006152_3x_bridge									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913573		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913573;view=dataRecord	32405
TST12086	Plate3	B4	B	4	Sy5Y-BIO-2189972-10x-2	RNA	ELN Illumina RNA Sequencing	118.1	14	8.61		Homo sapiens									Sy5Y_2189972_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913532		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913532;view=dataRecord	32364
TST12086	Plate3	A6	A	6	Sy5Y-BIO-2189972-10x-3	RNA	ELN Illumina RNA Sequencing	140.2	14	10		Homo sapiens									Sy5Y_2189972_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913547		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913547;view=dataRecord	32379
TST12086	Plate3	H7	H	7	Sy5Y-BIO-2189972-10x-4	RNA	ELN Illumina RNA Sequencing	114.7	14	9.76		Homo sapiens									Sy5Y_2189972_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913562		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913562;view=dataRecord	32394
TST12086	Plate3	C3	C	3	Sy5Y-BIO-2189972-3x-2	RNA	ELN Illumina RNA Sequencing	135.8	14	8.73		Homo sapiens									Sy5Y_2189972_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913525		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913525;view=dataRecord	32357
TST12086	Plate3	B5	B	5	Sy5Y-BIO-2189972-3x-3	RNA	ELN Illumina RNA Sequencing	135.2	14	9.7		Homo sapiens									Sy5Y_2189972_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913540		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913540;view=dataRecord	32372
TST12086	Plate3	A7	A	7	Sy5Y-BIO-2189972-3x-4	RNA	ELN Illumina RNA Sequencing	122.2	14	9.52		Homo sapiens									Sy5Y_2189972_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913555		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913555;view=dataRecord	32387
TST12086	Plate3	E4	E	4	Sy5Y-BIO-2194943-10x-2	RNA	ELN Illumina RNA Sequencing	127	14	7.74		Homo sapiens									Sy5Y_2194943_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913535		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913535;view=dataRecord	32367
TST12086	Plate3	D6	D	6	Sy5Y-BIO-2194943-10x-3	RNA	ELN Illumina RNA Sequencing	124	14	9.6		Homo sapiens									Sy5Y_2194943_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913550		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913550;view=dataRecord	32382
TST12086	Plate3	C8	C	8	Sy5Y-BIO-2194943-10x-4	RNA	ELN Illumina RNA Sequencing	99.75	14	9.68		Homo sapiens									Sy5Y_2194943_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913565		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913565;view=dataRecord	32397
TST12086	Plate3	F3	F	3	Sy5Y-BIO-2194943-3x-2	RNA	ELN Illumina RNA Sequencing	153.1	14	7.31		Homo sapiens									Sy5Y_2194943_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913528		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913528;view=dataRecord	32360
TST12086	Plate3	E5	E	5	Sy5Y-BIO-2194943-3x-3	RNA	ELN Illumina RNA Sequencing	115.5	14	9.66		Homo sapiens									Sy5Y_2194943_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913543		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913543;view=dataRecord	32375
TST12086	Plate3	C4	C	4	Sy5Y-BIO-2195127-10x-2	RNA	ELN Illumina RNA Sequencing	119.4	14	7.89		Homo sapiens									Sy5Y_2195127_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913533		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913533;view=dataRecord	32365
TST12086	Plate3	B6	B	6	Sy5Y-BIO-2195127-10x-3	RNA	ELN Illumina RNA Sequencing	132.7	14	10		Homo sapiens									Sy5Y_2195127_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913548		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913548;view=dataRecord	32380
TST12086	Plate3	A8	A	8	Sy5Y-BIO-2195127-10x-4	RNA	ELN Illumina RNA Sequencing	122.9	14	8.96		Homo sapiens									Sy5Y_2195127_10x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913563		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913563;view=dataRecord	32395
TST12086	Plate3	E1	E	1	Sy5Y-BIO-2195127-3x-1	RNA	ELN Illumina RNA Sequencing	253.1	14	7.58		Homo sapiens									Sy5Y_2195127_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913511		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913511;view=dataRecord	32343
TST12086	Plate3	D3	D	3	Sy5Y-BIO-2195127-3x-2	RNA	ELN Illumina RNA Sequencing	158.2	14	6.99		Homo sapiens									Sy5Y_2195127_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913526		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913526;view=dataRecord	32358
TST12086	Plate3	C5	C	5	Sy5Y-BIO-2195127-3x-3	RNA	ELN Illumina RNA Sequencing	126.8	14	9.64		Homo sapiens									Sy5Y_2195127_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913541		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913541;view=dataRecord	32373
TST12086	Plate3	B7	B	7	Sy5Y-BIO-2195127-3x-4	RNA	ELN Illumina RNA Sequencing	134	14	9.46		Homo sapiens									Sy5Y_2195127_3x									12/19/22 14:55		Biogen_Production	400	1913363	REQ100368	1913366	BRP100564	1913556		https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913556;view=dataRecord	32388
