"TST_ID","Plate_Name","Well","Well_Row","Well_Column","Sample_Name","Sample_Type","Sample_Process","Concentration","Volume","RIN","Organism","Treatment","Status_Time","Sapio_Profile","Sapio_Submission_ID","Sapio_Request_ID","Sapio_Request_Name","Sapio_Plate_ID","Sapio_Plate_Name","Sapio_Sample_ID","Sapio_URL","ID","Intragenic_Rate","Exonic_Rate","Mapping_Rate","Genes_Detected","Mean_Per_Base_Cov.","Estimated_Library_Size","Mapped","Intergenic_Rate","Total_Purity_Filtered_Reads_Sequenced","Intronic_Rate","Fragment_Length_Mean","rRNA_rate","No._Covered_x5p","Duplication_Rate_of_Mapped"
"TST12086","Plate1","D3","D",3,"NGN2-BIO-2189972-3x-2","RNA","ELN Illumina RNA Sequencing",29.39,15,7.92,"Homo sapiens","NGN2_2189972_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913386,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913386;view=dataRecord",32218,0.96721816,0.9127227,0.97136897,27413,290.74878,0,212596215,0.03115358,218862470,0.054495458,526,0.0106417565,911,0
"TST12086","Plate1","C5","C",5,"NGN2-BIO-2189972-3x-3","RNA","ELN Illumina RNA Sequencing",25.97,17,5.89,"Homo sapiens","NGN2_2189972_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913401,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913401;view=dataRecord",32233,0.96734744,0.90913755,0.9710793,27808,299.40768,0,223235500,0.031054383,229883902,0.058209818,535,0.010187307,902,0
"TST12086","Plate1","G2","G",2,"NGN2-BIO-2194943-10x-1","RNA","ELN Illumina RNA Sequencing",23.39,15,6.3,"Homo sapiens","NGN2_2194943_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913381,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913381;view=dataRecord",32213,0.96292543,0.89310366,0.9726781,28175,275.2956,0,213472622,0.03559722,219468936,0.06982173,526,0.009383743,911,0
"TST12086","Plate1","F4","F",4,"NGN2-BIO-2194943-10x-2","RNA","ELN Illumina RNA Sequencing",26.92,15,8.32,"Homo sapiens","NGN2_2194943_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913396,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913396;view=dataRecord",32228,0.9672963,0.9144544,0.9702013,27909,342.71265,0,251708810,0.031195983,259439784,0.052841894,575,0.009968703,902,0
"TST12086","Plate1","E6","E",6,"NGN2-BIO-2194943-10x-3","RNA","ELN Illumina RNA Sequencing",25.25,17,6.49,"Homo sapiens","NGN2_2194943_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913411,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913411;view=dataRecord",32243,0.96581537,0.905514,0.9690681,27391,258.7124,0,194382127,0.032639492,200586664,0.060301363,480,0.010066976,901,0
"TST12086","Plate1","D8","D",8,"NGN2-BIO-2194943-10x-4","RNA","ELN Illumina RNA Sequencing",20.51,17,6.03,"Homo sapiens","NGN2_2194943_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913426,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913426;view=dataRecord",32258,0.9703693,0.91076225,0.96806294,27215,249.56209,0,190677158,0.028148422,196967724,0.059607062,456,0.011146328,904,0
"TST12086","Plate1","H1","H",1,"NGN2-BIO-2194943-3x-1","RNA","ELN Illumina RNA Sequencing",16.85,15,6.08,"Homo sapiens","NGN2_2194943_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913374,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913374;view=dataRecord",32206,0.9651727,0.90518284,0.9700498,28022,301.5343,0,228320301,0.033322502,235369682,0.059989907,562,0.009709071,901,0
"TST12086","Plate1","G3","G",3,"NGN2-BIO-2194943-3x-2","RNA","ELN Illumina RNA Sequencing",28.15,15,7.74,"Homo sapiens","NGN2_2194943_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913389,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913389;view=dataRecord",32221,0.96695274,0.9116418,0.9732551,27029,264.61185,0,195694450,0.031462267,201072096,0.055311006,509,0.009955345,925,0
"TST12086","Plate1","F5","F",5,"NGN2-BIO-2194943-3x-3","RNA","ELN Illumina RNA Sequencing",23.44,17,6.74,"Homo sapiens","NGN2_2194943_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913404,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913404;view=dataRecord",32236,0.9674621,0.9045149,0.97051084,27796,266.85144,0,199208024,0.030921645,205261014,0.0629472,502,0.009474975,922,0
"TST12086","Plate1","E7","E",7,"NGN2-BIO-2194943-3x-4","RNA","ELN Illumina RNA Sequencing",28.69,17,6.39,"Homo sapiens","NGN2_2194943_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913419,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913419;view=dataRecord",32251,0.9746227,0.918425,0.959206,26621,221.93295,0,172290659,0.023800762,179617996,0.056197725,412,0.015839014,868,0
"TST12086","Plate1","E2","E",2,"NGN2-BIO-2195127-10x-1","RNA","ELN Illumina RNA Sequencing",22.2,15,5.79,"Homo sapiens","NGN2_2195127_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913379,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913379;view=dataRecord",32211,0.96749675,0.9081013,0.9719647,26993,234.04214,0,178052996,0.031032402,183188728,0.059395492,468,0.009886705,904,0
"TST12086","Plate1","D4","D",4,"NGN2-BIO-2195127-10x-2","RNA","ELN Illumina RNA Sequencing",23.39,15,7.84,"Homo sapiens","NGN2_2195127_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913394,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913394;view=dataRecord",32226,0.9619644,0.904907,0.9707359,26815,259.31915,0,190375450,0.03649306,196114578,0.05705742,484,0.010296909,895,0
"TST12086","Plate1","C6","C",6,"NGN2-BIO-2195127-10x-3","RNA","ELN Illumina RNA Sequencing",23.13,17,6.34,"Homo sapiens","NGN2_2195127_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913409,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913409;view=dataRecord",32241,0.9653845,0.9068623,0.97202784,27160,242.12834,0,182695508,0.033049647,187952964,0.058522217,465,0.009311713,895,0
"TST12086","Plate1","B8","B",8,"NGN2-BIO-2195127-10x-4","RNA","ELN Illumina RNA Sequencing",26.41,17,5.17,"Homo sapiens","NGN2_2195127_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913424,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913424;view=dataRecord",32256,0.9651843,0.9052462,0.97079015,27819,303.2414,0,225577603,0.033257745,232364944,0.05993805,527,0.010364248,902,0
"TST12086","Plate1","F1","F",1,"NGN2-BIO-2195127-3x-1","RNA","ELN Illumina RNA Sequencing",26.87,15,5.9,"Homo sapiens","NGN2_2195127_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913372,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913372;view=dataRecord",32204,0.9666251,0.9057703,0.9735066,28332,295.71848,0,225751103,0.031867925,231894778,0.060854845,529,0.010203321,905,0
"TST12086","Plate1","E3","E",3,"NGN2-BIO-2195127-3x-2","RNA","ELN Illumina RNA Sequencing",27.91,15,8.49,"Homo sapiens","NGN2_2195127_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913387,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913387;view=dataRecord",32219,0.9754665,0.9239192,0.9608573,26063,205.99512,0,156517413,0.022951351,162893496,0.051547363,400,0.015874654,858,0
"TST12086","Plate1","D5","D",5,"NGN2-BIO-2195127-3x-3","RNA","ELN Illumina RNA Sequencing",28.52,17,6.36,"Homo sapiens","NGN2_2195127_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913402,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913402;view=dataRecord",32234,0.96720016,0.9104849,0.9695458,28107,325.74094,0,241726880,0.031176602,249319712,0.0567153,558,0.010173965,908,0
"TST12086","Plate1","C7","C",7,"NGN2-BIO-2195127-3x-4","RNA","ELN Illumina RNA Sequencing",29.48,17,6.13,"Homo sapiens","NGN2_2195127_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913417,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913417;view=dataRecord",32249,0.96745515,0.9073305,0.9718468,28037,311.45938,0,235268354,0.031010525,242083780,0.060124643,550,0.01118531,915,0
"TST12086","Plate1","F2","F",2,"NGN2-BIO-2195327-10x-1","RNA","ELN Illumina RNA Sequencing",26.76,15,5.79,"Homo sapiens","NGN2_2195327_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913380,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913380;view=dataRecord",32212,0.9627594,0.90206003,0.9707539,27614,271.5752,0,204979901,0.035744976,211155378,0.060699336,508,0.009505153,899,0
"TST12086","Plate1","E4","E",4,"NGN2-BIO-2195327-10x-2","RNA","ELN Illumina RNA Sequencing",26.32,15,7.67,"Homo sapiens","NGN2_2195327_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913395,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913395;view=dataRecord",32227,0.9657665,0.9114407,0.97189194,28254,353.801,0,260555447,0.032720443,268090958,0.054325778,572,0.009994265,906,0
"TST12086","Plate1","D6","D",6,"NGN2-BIO-2195327-10x-3","RNA","ELN Illumina RNA Sequencing",22.21,17,5.73,"Homo sapiens","NGN2_2195327_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913410,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913410;view=dataRecord",32242,0.96408427,0.90437156,0.9683721,27169,249.6217,0,185668481,0.034363706,191732582,0.05971275,472,0.009511091,896,0
"TST12086","Plate1","C8","C",8,"NGN2-BIO-2195327-10x-4","RNA","ELN Illumina RNA Sequencing",21.33,17,5.7,"Homo sapiens","NGN2_2195327_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913425,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913425;view=dataRecord",32257,0.9641147,0.9028282,0.97075385,27146,252.97346,0,188608940,0.03432179,194291220,0.061286464,479,0.0100279525,907,0
"TST12086","Plate1","G1","G",1,"NGN2-BIO-2195327-3x-1","RNA","ELN Illumina RNA Sequencing",27.43,15,5.93,"Homo sapiens","NGN2_2195327_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913373,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913373;view=dataRecord",32205,0.9640012,0.90049595,0.97455555,27882,273.17996,0,210608637,0.034487396,216107378,0.06350527,513,0.010311295,901,0
"TST12086","Plate1","F3","F",3,"NGN2-BIO-2195327-3x-2","RNA","ELN Illumina RNA Sequencing",26.74,15,7.48,"Homo sapiens","NGN2_2195327_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913388,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913388;view=dataRecord",32220,0.975793,0.9216979,0.9541897,26284,212.06009,0,165722094,0.022673488,173678356,0.054095153,397,0.018080601,848,0
"TST12086","Plate1","E5","E",5,"NGN2-BIO-2195327-3x-3","RNA","ELN Illumina RNA Sequencing",29.15,17,6.86,"Homo sapiens","NGN2_2195327_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913403,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913403;view=dataRecord",32235,0.96792144,0.9104966,0.9696561,27281,256.50302,0,190973067,0.030483827,196949276,0.05742481,489,0.0095016295,911,0
"TST12086","Plate1","D7","D",7,"NGN2-BIO-2195327-3x-4","RNA","ELN Illumina RNA Sequencing",24.93,17,6.31,"Homo sapiens","NGN2_2195327_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913418,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913418;view=dataRecord",32250,0.9662485,0.9088727,0.9680324,27545,282.92734,0,210645830,0.032141525,217602036,0.05737572,508,0.010764555,912,0
"TST12086","Plate1","C2","C",2,"NGN2-BIO-2197294-10x-1","RNA","ELN Illumina RNA Sequencing",16.63,15,5.07,"Homo sapiens","NGN2_2197294_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913377,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913377;view=dataRecord",32209,0.9657276,0.9070094,0.9727309,28581,345.16245,0,261851616,0.032774672,269192240,0.058718197,580,0.009621157,903,0
"TST12086","Plate1","B4","B",4,"NGN2-BIO-2197294-10x-2","RNA","ELN Illumina RNA Sequencing",23.06,15,8.15,"Homo sapiens","NGN2_2197294_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913392,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913392;view=dataRecord",32224,0.966686,0.913347,0.9713783,26534,242.88722,0,177372113,0.031766407,182598384,0.053339038,486,0.010350973,887,0
"TST12086","Plate1","A6","A",6,"NGN2-BIO-2197294-10x-3","RNA","ELN Illumina RNA Sequencing",26.25,17,7.29,"Homo sapiens","NGN2_2197294_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913407,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913407;view=dataRecord",32239,0.96471286,0.90308434,0.97162503,27178,242.48021,0,182469580,0.0337154,187798354,0.061628442,480,0.00994882,911,0
"TST12086","Plate1","H7","H",7,"NGN2-BIO-2197294-10x-4","RNA","ELN Illumina RNA Sequencing",23.68,17,6.75,"Homo sapiens","NGN2_2197294_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913422,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913422;view=dataRecord",32254,0.9643062,0.8993617,0.9705411,27578,262.11465,0,199188365,0.03415854,205234344,0.06494447,503,0.010243661,928,0
"TST12086","Plate1","D1","D",1,"NGN2-BIO-2197294-3x-1","RNA","ELN Illumina RNA Sequencing",27.75,15,5.91,"Homo sapiens","NGN2_2197294_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913370,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913370;view=dataRecord",32202,0.9667869,0.9095905,0.9739155,27512,276.81613,0,206906369,0.0316654,212447970,0.057196364,509,0.010538971,887,0
"TST12086","Plate1","C3","C",3,"NGN2-BIO-2197294-3x-2","RNA","ELN Illumina RNA Sequencing",26.55,15,8.12,"Homo sapiens","NGN2_2197294_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913385,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913385;view=dataRecord",32217,0.9667003,0.91290164,0.9714336,27340,290.73123,0,211429638,0.031674135,217647024,0.053798642,517,0.010476274,914,0
"TST12086","Plate1","B5","B",5,"NGN2-BIO-2197294-3x-3","RNA","ELN Illumina RNA Sequencing",31.8,17,5.08,"Homo sapiens","NGN2_2197294_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913400,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913400;view=dataRecord",32232,0.9675211,0.9081806,0.97095513,27765,287.81894,0,213605017,0.030844621,219994734,0.059340477,523,0.010427799,918,0
"TST12086","Plate1","A7","A",7,"NGN2-BIO-2197294-3x-4","RNA","ELN Illumina RNA Sequencing",25.05,17,6.29,"Homo sapiens","NGN2_2197294_3x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913415,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913415;view=dataRecord",32247,0.9719215,0.9149622,0.9697955,26346,221.69055,0,165663733,0.02652498,170823366,0.05695937,440,0.01227708,903,0
"TST12086","Plate1","A1","A",1,"NGN2-DMSO-1","RNA","ELN Illumina RNA Sequencing",30.13,15,6.37,"Homo sapiens","NGN2_DMSO","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913367,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913367;view=dataRecord",32199,0.96418935,0.9046054,0.9700826,28149,302.6074,0,229856799,0.034266822,236945598,0.059583932,529,0.009446839,904,0
"TST12086","Plate1","H2","H",2,"NGN2-DMSO-2","RNA","ELN Illumina RNA Sequencing",32.99,15,8.18,"Homo sapiens","NGN2_DMSO","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913382,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913382;view=dataRecord",32214,0.9655,0.90807337,0.9720297,27077,267.7,0,200193001,0.032926254,205953598,0.05742663,516,0.009770536,899,0
"TST12086","Plate1","G4","G",4,"NGN2-DMSO-3","RNA","ELN Illumina RNA Sequencing",32.94,17,6.84,"Homo sapiens","NGN2_DMSO","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913397,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913397;view=dataRecord",32229,0.9671381,0.9088141,0.9735447,27036,247.35168,0,186187729,0.031236721,191247238,0.058323972,495,0.009589524,893,0
"TST12086","Plate1","F6","F",6,"NGN2-DMSO-4","RNA","ELN Illumina RNA Sequencing",31.11,17,5.16,"Homo sapiens","NGN2_DMSO","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913412,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913412;view=dataRecord",32244,0.96737313,0.9099816,0.96998066,26779,232.74712,0,174167662,0.031078335,179557868,0.057391543,462,0.010500749,891,0
"TST12086","Plate3","A2","A",2,"Sy5Y-BIO-1755497-10x-1","RNA","ELN Illumina RNA Sequencing",233.8,14,7.32,"Homo sapiens","Sy5Y_1755497_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913515,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913515;view=dataRecord",32347,0.9622454,0.8800177,0.96793264,28818,386.77823,0,274019780,0.03714813,283097984,0.08222771,623,0.003489661,929,0
"TST12086","Plate3","H3","H",3,"Sy5Y-BIO-1755497-10x-2","RNA","ELN Illumina RNA Sequencing",116.9,14,7.55,"Homo sapiens","Sy5Y_1755497_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913530,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913530;view=dataRecord",32362,0.9719881,0.8923648,0.96787477,26721,253.9279,0,177438911,0.027397018,183328390,0.07962326,503,0.005038636,935,0
"TST12086","Plate3","G5","G",5,"Sy5Y-BIO-1755497-10x-3","RNA","ELN Illumina RNA Sequencing",114.6,14,9.53,"Homo sapiens","Sy5Y_1755497_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913545,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913545;view=dataRecord",32377,0.97475034,0.92072034,0.9681024,25560,274.20578,0,178477998,0.024609061,184358588,0.054029986,525,0.0043219305,898,0
"TST12086","Plate3","F7","F",7,"Sy5Y-BIO-1755497-10x-4","RNA","ELN Illumina RNA Sequencing",124.4,14,8.59,"Homo sapiens","Sy5Y_1755497_10x","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913560,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913560;view=dataRecord",32392,0.9701424,0.8975124,0.96691734,27709,286.52728,0,202847656,0.029232452,209788002,0.07263001,509,0.0042660637,927,0
"TST12086","Plate1","F9","F",9,"Sy5Y-BIO-1755497-10x-bridge-a","RNA","ELN Illumina RNA Sequencing",97.44,7,9.71,"Homo sapiens","Sy5Y_1755497_10x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913364,"BRP100562",1913436,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913436;view=dataRecord",32268,0.9752922,0.89681524,0.9644534,27495,319.80078,0,219898325,0.024055423,228003050,0.07847694,533,0.006046941,922,0
"TST12086","Plate2","F9","F",9,"Sy5Y-BIO-1755497-10x-bridge-b","RNA","ELN Illumina RNA Sequencing",97.44,7,9.71,"Homo sapiens","Sy5Y_1755497_10x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913365,"BRP100563",1913506,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913506;view=dataRecord",32338,0.97029674,0.8838767,0.96308947,27957,279.17957,0,201749279,0.029111182,209481340,0.08642009,501,0.0048206584,938,0
"TST12086","Plate3","F9","F",9,"Sy5Y-BIO-1755497-10x-bridge-c","RNA","ELN Illumina RNA Sequencing",97.44,7,9.71,"Homo sapiens","Sy5Y_1755497_10x_bridge","12/19/22 14:55","Biogen_Production",400,1913363,"REQ100368",1913366,"BRP100564",1913576,"https://ngslims.biogen.com:8443/veloxClient/VeloxClient.html?app=5ad60a2e-9555-4011-95e8-8e7923ec0cdc#dataType=Sample;group=2;parentdataType=Plate;recordId=1913576;view=dataRecord",32408,0.96952915,0.8817259,0.9679277,27592,279.39297,0,200597935,0.029877944,207244750,0.087803245,514,0.0049238256,916,0
